ID,Name,Age,Nationality,Team,League,Value,Wage,Attacking,Movement,Defending,Goalkeeping,Overall rating,Position,Height,Preferred foot
147487,Richard Jr.,34,Pitcairn Islands,Mendez and Sons,Premier League (England),€197.8M,€462K,39.2,55.2,87.6,93.0,92,RM,175cm,Left
771038,J. Vasquez,33,Armenia,"Cook, Rodriguez and Gutierrez","Ross, Stanton and Petersen (Nepal)",€194.2M,€455K,63.2,68.9,83.5,93.3,91,CF,161cm,Left
682464,C. Morris,22,Armenia,"Reynolds, Ortiz and Haney",Gregory-Horton (Nepal),€196.8M,€531K,73.7,64.8,83.8,93.1,91,CF,151cm,Left
364504,R. Barber,31,Chile,Ruiz LLC,"Wilson, Barnes and Scott (Nepal)",€248.9M,€462K,67.6,93.1,20.3,84.0,91,LB,208cm,Right
34300,W. Roberts,33,Bulgaria,"Woods, Walker and Black",Premier League (England),€187.9M,€443K,38.0,55.9,83.3,92.4,90,RM,193cm,Left
380875,L. Henry,30,Ukraine,Ramirez LLC,Premier League (England),€191.2M,€430K,65.2,57.6,79.5,93.3,90,CF,168cm,Left
165077,J. Scott,30,Nepal,"Reynolds, Williams and York",Cruz Ltd (Turkey),€198.3M,€427K,83.3,80.8,77.3,90.5,89,CF,172cm,Left
517651,J. Gomez,21,Rwanda,Mendez-Ramirez,"Wilson, Barnes and Scott (Nepal)",€190.2M,€443K,53.0,59.3,86.6,89.7,89,CF,191cm,Left
584052,Floyd,23,Congo,Horn-Hansen,Warren and Sons (Nepal),€182.2M,€426K,69.2,57.1,83.0,91.1,89,RM,169cm,Left
913269,T. Villa,46,Bulgaria,"Leon, Payne and Lozano","Tran, Thomas and Smith (Rwanda)",€192.7M,€423K,44.5,89.9,37.6,84.7,89,LB,207cm,Right
729727,J. Maldonado,24,Armenia,Townsend-Ball,"Wilson, Barnes and Scott (Nepal)",€178.3M,€420K,90.0,46.8,46.5,83.3,88,LW,202cm,Right
870012,R. Gonzales,28,Pitcairn Islands,Ross and Sons,Barker Group (Nepal),€184.3M,€463K,85.7,76.1,64.8,88.2,88,CF,178cm,Left
305183,Long,35,Ukraine,"Collins, Santos and Keith",Premier League (England),€186.4M,€411K,74.5,70.4,49.6,93.0,88,CF,176cm,Left
115359,J. Stevenson,31,Bulgaria,Wheeler-Mcpherson,"Thomas, Harris and Estes (Congo)",€166.6M,€418K,89.2,74.7,76.5,79.1,87,CF,179cm,Left
418511,M. Brooks,37,Ukraine,"Estrada, Nguyen and Wilson",Premier League (England),€168.1M,€413K,81.3,88.8,56.6,47.4,87,CDM,181cm,Left
533213,R. Rios,25,Turkey,Miller LLC,Gregory-Horton (Nepal),€161.2M,€413K,48.5,35.3,79.2,89.6,87,RM,155cm,Left
99235,J. Irwin,47,Turkey,"Johnson, Lambert and Ross","Thomas, Harris and Estes (Congo)",€154.9M,€407K,52.9,76.6,82.1,88.5,87,CF,206cm,Left
354044,C. Kelly,35,Ukraine,Mendez and Sons,Premier League (England),€158.8M,€409K,44.3,82.5,42.4,88.4,87,LM,184cm,Right
649513,R. Nelson,22,Congo,"Reynolds, Williams and York",Cruz Ltd (Turkey),€167.2M,€401K,54.2,84.1,32.3,88.0,87,LM,179cm,Right
387524,Hicks,21,Antigua and Barbuda,"Conley, Williamson and Acosta",Premier League (England),€159.1M,€405K,63.2,73.6,61.6,91.0,87,CF,204cm,Left
739901,L. Montoya,31,Armenia,"Smith, Brown and Montoya","Tran, Thomas and Smith (Rwanda)",€144.8M,€425K,82.7,68.7,88.4,51.3,87,CF,202cm,Right
199405,Oscar Davenport,33,Bulgaria,"Conley, Williamson and Acosta",Premier League (England),€150.6M,€388K,79.8,89.8,55.8,62.5,87,CDM,174cm,Left
109574,J. Bailey,31,Armenia,"Woods, Walker and Black",Premier League (England),€159.4M,€397K,65.1,88.9,20.1,82.0,87,LB,173cm,Right
929247,Matthew Patel,35,Turkey,"Quinn, Zuniga and Fuller",Cooper Group (Antigua and Barbuda),€153.1M,€386K,89.7,78.5,59.1,59.4,87,CF,158cm,Left
794863,B. Bullock,28,Congo,"Espinoza, Garcia and Newman",Warren and Sons (Nepal),€141.1M,€364K,53.3,49.1,62.1,93.7,86,RM,152cm,Left
492125,Roberts,51,Antigua and Barbuda,Horn-Hansen,Warren and Sons (Nepal),€141.7M,€374K,87.1,81.3,80.0,64.7,86,CF,151cm,Left
49976,C. Bell,35,Congo,Miller PLC,Cruz Ltd (Turkey),€140.5M,€359K,74.3,74.2,84.3,87.1,86,CF,210cm,Left
289739,G. Garner,23,Pitcairn Islands,"Reynolds, Ortiz and Haney",Gregory-Horton (Nepal),€147.4M,€375K,89.7,61.4,46.0,74.5,86,LW,184cm,Right
3522,D. Parrish,17,Congo,Mendez and Sons,Premier League (England),€142M,€354K,87.8,79.5,27.0,52.9,86,LW,205cm,Right
680098,S. Moran,28,Armenia,"Thomas, Dean and Jacobs","Thomas, Harris and Estes (Congo)",€137.1M,€370K,85.9,81.1,56.7,59.9,85,CF,189cm,Left
189156,M. Torres,33,Rwanda,"Woods, Walker and Black",Premier League (England),€134.6M,€345K,85.9,80.9,52.2,54.4,85,LW,168cm,Right
631651,C. Smith,27,Pitcairn Islands,Reynolds PLC,Premier League (England),€137.6M,€356K,64.9,91.6,12.6,52.4,85,LB,201cm,Right
312746,Daniel Mcdonald,22,Nepal,Lutz LLC,Premier League (England),€130.1M,€328K,72.4,66.1,86.1,83.7,85,CF,160cm,Left
396036,J. Carney,25,Chile,Wheeler-Mcpherson,"Thomas, Harris and Estes (Congo)",€135.9M,€338K,48.7,24.7,86.4,79.2,85,RM,210cm,Left
729591,B. Patrick,20,Antigua and Barbuda,Hall Ltd,Smith LLC (Rwanda),€130.7M,€321K,94.6,44.7,52.3,48.0,84,RB,183cm,Left
886191,Robert Jr.,20,Ukraine,Swanson LLC,"Ross, Stanton and Petersen (Nepal)",€133.3M,€344K,46.1,72.8,77.8,85.4,84,RWB,178cm,Left
878986,Roger Smith,34,Congo,Prince-Garcia,Cruz Ltd (Turkey),€127M,€318K,56.3,91.1,36.0,63.2,84,LB,169cm,Right
174901,K. Gonzalez,46,Nepal,"Johnson, Lambert and Ross","Thomas, Harris and Estes (Congo)",€125.4M,€316K,67.0,87.8,39.8,71.1,84,LB,157cm,Right
584723,Trevor Jr.,27,Chile,"Smith, Brown and Montoya","Tran, Thomas and Smith (Rwanda)",€123.3M,€335K,32.9,88.8,66.8,68.0,84,RWB,157cm,Left
453911,David Davis,50,Ukraine,Miller PLC,Cruz Ltd (Turkey),€123.6M,€316K,39.6,86.3,69.7,78.5,84,LM,168cm,Right
421631,B. Figueroa,52,Turkey,"Reynolds, Williams and York",Cruz Ltd (Turkey),€115.4M,€304K,90.0,68.0,19.9,39.1,84,RB,166cm,Left
893752,C. Richards,26,Bulgaria,Ruiz LLC,"Wilson, Barnes and Scott (Nepal)",€129M,€315K,18.4,64.7,83.8,80.7,83,RWB,175cm,Left
959467,J. Gonzalez,35,Nepal,Ross and Sons,Barker Group (Nepal),€110.6M,€289K,24.3,91.1,29.1,58.9,83,LW,188cm,Left
984883,R. Henson,21,Chile,"Reynolds, Ortiz and Haney",Gregory-Horton (Nepal),€112.2M,€295K,51.1,89.6,46.4,64.9,83,LB,158cm,Right
665427,C. Shannon,26,Ukraine,Reynolds PLC,Premier League (England),€110.2M,€279K,82.7,64.1,82.3,44.1,83,CF,186cm,Right
961460,Gutierrez,26,Antigua and Barbuda,Thompson PLC,"Ross, Stanton and Petersen (Nepal)",€109.6M,€277K,68.6,79.9,83.5,54.8,83,CF,160cm,Left
241346,K. Jimenez,24,Antigua and Barbuda,Swanson LLC,"Ross, Stanton and Petersen (Nepal)",€104.6M,€288K,17.1,84.4,77.1,33.6,83,GK,177cm,Right
328102,T. Jackson,32,Bulgaria,Liverpool,"Wilson, Barnes and Scott (Nepal)",€107.1M,€278K,83.2,78.4,33.7,67.6,83,RW,200cm,Right
559591,Brown,26,Pitcairn Islands,Manchester United,Premier League (England),€101.2M,€262K,89.3,45.6,61.3,57.6,83,CDM,209cm,Right
