ID,Name,Age,Nationality,Team,League,Value,Wage,Attacking,Movement,Defending,Goalkeeping,Overall rating,Position,Height,Preferred foot
600150,Paul Jr.,20,Croatia,Jones Group,Premier League (England),€249.9M,€490K,91.9,91.9,27.0,66.5,92,CF,190cm,Right
443986,P. Velazquez,28,El Salvador,Jones Group,Premier League (England),€193.4M,€496K,80.8,93.0,14.6,61.5,90,CF,152cm,Right
673782,Francisco Jr.,45,Tajikistan,"Ramos, Allen and Gardner",Rivas Inc (Botswana),€191.5M,€493K,92.5,81.0,46.2,59.9,90,CF,199cm,Right
240240,Pennington,24,South Africa,"Cole, Ramos and Wells",Jimenez Ltd (Tajikistan),€189.4M,€496K,87.5,91.4,25.8,52.0,90,CF,167cm,Right
779800,J. Ward,22,Sudan,Garrett LLC,"Marshall, Stephens and Gray (South Africa)",€188.4M,€488K,88.8,88.4,50.1,45.0,89,LWB,210cm,Left
813950,Ryan Walsh,32,Sudan,Becker-Koch,Ryan-Dyer (Mali),€188.2M,€475K,51.7,94.8,70.2,29.1,89,RW,181cm,Right
880433,J. Houston,27,El Salvador,Cox Group,Premier League (England),€187.7M,€481K,80.2,91.5,26.4,20.8,89,CB,159cm,Right
372581,K. Sanders,32,Antigua and Barbuda,Williams-Schmidt,Stewart Group (Chile),€195.5M,€486K,26.2,76.1,19.9,93.0,89,CM,188cm,Right
713958,S. Wright,17,Croatia,Day-Chambers,Cooper Group (Botswana),€182M,€466K,71.9,93.7,23.7,55.0,88,CF,210cm,Right
680176,P. Hernandez,24,Botswana,"Jackson, Roberts and Campbell",Reed Ltd (Mali),€189.1M,€441K,61.3,93.9,25.6,66.0,87,CF,165cm,Right
361174,P. Turner,29,Benin,Reyes Ltd,Premier League (England),€179.3M,€549K,88.0,84.9,39.8,15.3,87,LWB,194cm,Left
771769,S. Smith,24,Antigua and Barbuda,Becker-Koch,Ryan-Dyer (Mali),€185.1M,€472K,87.3,87.5,27.7,58.9,87,CF,185cm,Right
896874,M. Haney,25,El Salvador,Jones Group,Premier League (England),€175.4M,€438K,63.0,93.9,65.0,45.6,87,RW,207cm,Right
206052,W. Holt,30,South Africa,Bender Inc,Rivas Inc (Botswana),€178.7M,€430K,35.7,92.9,67.0,18.1,86,RW,162cm,Right
321451,J. Lopez,31,Tajikistan,Woods-Perry,Premier League (England),€173.2M,€449K,68.3,91.3,19.8,57.3,86,CB,210cm,Right
698603,A. Santiago,31,Chile,Stewart-Nelson,Stewart Group (Chile),€173M,€440K,88.8,57.0,76.6,21.5,86,RM,191cm,Left
364464,J. Warren,48,Antigua and Barbuda,"Cole, Ramos and Wells",Jimenez Ltd (Tajikistan),€172.9M,€427K,87.8,82.1,29.3,43.7,86,LWB,196cm,Left
499799,Scott Ward,42,Antigua and Barbuda,Woods-Perry,Premier League (England),€166.3M,€420K,23.6,73.5,17.5,88.2,85,CM,198cm,Right
909401,C. Arellano,26,South Africa,Patterson Ltd,"Jones, Acevedo and Scott (Croatia)",€159.9M,€419K,87.2,79.3,17.9,67.1,85,CF,155cm,Right
106675,Curtis Jr.,29,El Salvador,"Perkins, Salas and Weeks",Premier League (England),€172.2M,€439K,88.7,72.7,31.2,24.2,85,LWB,204cm,Left
238118,Smith,28,Tajikistan,Harvey LLC,Premier League (England),€149.4M,€419K,55.2,94.6,48.7,38.5,85,RW,154cm,Right
771245,C. Turner,35,Mali,Evans-Thomas,"Marshall, Stephens and Gray (South Africa)",€151.5M,€408K,83.7,84.9,36.3,66.0,85,CF,155cm,Right
764025,W. Daniel,21,South Africa,"Kirk, Moore and Perez","Marshall, Stephens and Gray (South Africa)",€172.7M,€414K,89.7,46.2,71.6,21.0,85,RM,166cm,Left
117731,Thomas,25,South Africa,Patterson Ltd,"Jones, Acevedo and Scott (Croatia)",€151.8M,€411K,85.5,36.0,39.8,81.7,85,CF,156cm,Left
576685,A. Brady,23,Croatia,Carroll LLC,Rivas Inc (Botswana),€157.4M,€413K,89.4,71.0,23.8,31.3,85,LWB,167cm,Left
102326,Wilson,30,Tajikistan,Cardenas Inc,Premier League (England),€147.1M,€406K,91.2,60.7,35.2,68.0,85,CF,170cm,Right
270355,Z. Ruiz,27,El Salvador,Martin Inc,Rivas Inc (Botswana),€141.7M,€398K,76.3,30.5,86.5,43.2,84,CAM,169cm,Left
721166,M. Richardson,27,Benin,Day-Chambers,Cooper Group (Botswana),€148.5M,€407K,88.1,58.4,20.5,72.8,84,CF,156cm,Left
648001,R. Russell,20,Benin,Cox Group,Premier League (England),€143.9M,€396K,77.7,86.2,21.3,25.5,84,CB,182cm,Right
394097,Mendoza,25,Antigua and Barbuda,Whitney-Boyle,Ryan-Dyer (Mali),€139.5M,€408K,89.3,51.3,67.4,36.1,84,RM,166cm,Left
230721,K. Smith,30,Chile,Cox Group,Premier League (England),€139.4M,€385K,82.9,84.4,46.0,69.0,84,CF,188cm,Right
108000,J. Vaughn,28,Tajikistan,"Perkins, Salas and Weeks",Premier League (England),€138M,€395K,78.1,42.6,86.1,42.2,84,CAM,196cm,Left
534598,B. Warner,22,Tajikistan,FC Bayern München,Premier League (England),€132.2M,€372K,15.9,79.5,85.0,63.0,84,CDM,166cm,Left
871300,M. Curry,24,Mali,"Evans, Sawyer and Brooks","Jones, Acevedo and Scott (Croatia)",€134.5M,€398K,71.2,87.8,10.5,30.3,84,CB,151cm,Right
634015,C. Cross,29,Botswana,Davis-Wallace,"Jones, Jones and Villegas (Mali)",€133.3M,€378K,30.2,74.9,49.6,86.9,84,CM,167cm,Right
912954,M. Ho,21,Antigua and Barbuda,Manchester United,"Jones, Acevedo and Scott (Croatia)",€128.3M,€381K,87.7,70.0,47.5,54.7,84,CDM,166cm,Left
65541,N. Garcia,27,Tajikistan,"Perkins, Salas and Weeks",Premier League (England),€125.3M,€367K,35.6,49.6,65.7,88.3,83,GK,162cm,Right
213989,M. Walter,23,Sudan,Ruiz-Hanson,Ryan-Dyer (Mali),€125.8M,€361K,89.9,62.4,64.0,44.2,83,RM,186cm,Left
509365,R. Bennett,28,Antigua and Barbuda,Reyes Ltd,Premier League (England),€140.4M,€367K,73.6,86.4,45.7,38.8,83,CF,164cm,Right
985121,B. Larson,24,Croatia,"Marsh, Fields and Edwards",Premier League (England),€122.1M,€363K,79.5,84.3,18.3,48.9,83,CB,201cm,Right
837687,C. Marshall,32,Tajikistan,Harvey LLC,Premier League (England),€116.2M,€357K,45.7,92.1,54.3,52.5,83,RW,204cm,Right
445243,M. Coleman,30,Tajikistan,"Ramos, Allen and Gardner",Rivas Inc (Botswana),€112.5M,€375K,85.8,63.5,17.8,73.6,83,CF,180cm,Right
306052,D. Compton,39,El Salvador,Paris Saint Germain,Premier League (England),€112.2M,€353K,62.5,87.3,58.9,68.4,83,LB,189cm,Left
183185,V. Murray,22,Croatia,"Simon, Robinson and Jones",Premier League (England),€125.7M,€351K,84.3,77.6,43.2,40.5,83,CF,202cm,Right
502906,S. Walker,21,Antigua and Barbuda,"Kirk, Moore and Perez","Marshall, Stephens and Gray (South Africa)",€108.3M,€326K,29.4,75.7,16.1,84.8,83,CM,196cm,Right
659025,R. Ross,27,Croatia,"Roberts, Garcia and Drake","Jones, Acevedo and Scott (Croatia)",€119.6M,€330K,85.3,40.9,75.8,27.2,83,RM,187cm,Left
855654,Adam Reynolds,33,Mali,Stewart-Nelson,Stewart Group (Chile),€108M,€327K,67.3,87.9,19.3,29.4,83,CB,150cm,Right
249681,S. Potter,23,Armenia,Stewart-Nelson,Stewart Group (Chile),€103.1M,€350K,33.9,85.4,76.4,30.8,83,RW,159cm,Right
782169,M. Perez,30,El Salvador,"Banks, Olsen and Cook",Cooper Group (Botswana),€99.4M,€313K,83.6,56.1,81.2,27.6,83,RM,188cm,Left
434225,S. Garcia,21,El Salvador,Phelps-Dawson,Jones and Sons (Antigua and Barbuda),€106.7M,€307K,57.2,90.1,53.2,40.4,82,RW,186cm,Right
