ID,Name,Age,Nationality,Team,League,Value,Wage,Attacking,Movement,Defending,Goalkeeping,Overall rating,Position,Height,Preferred foot
141813,Werner,29,Israel,Bell and Sons,Lucero PLC (Saudi Arabia),€249.8M,€497K,25.1,90.4,47.8,92.0,92,LM,161cm,Right
868421,J. Stewart,40,Saudi Arabia,Valentine-Hood,"Dennis, Anderson and Larsen (Saudi Arabia)",€197.8M,€496K,30.2,90.7,62.2,91.0,91,LM,179cm,Right
75316,C. Clark,27,Wallis and Futuna,Cox PLC,"Daniel, Murphy and Marshall (Guyana)",€197.1M,€499K,10.4,87.9,69.6,91.7,91,LM,157cm,Right
295775,H. Hale,17,Palau,Lopez-Schultz,"Mclaughlin, Villegas and Garcia (Angola)",€199.6M,€496K,84.2,61.5,70.8,92.3,90,LW,179cm,Right
419613,J. Beard,33,Angola,"Herrera, Brooks and Lee","Mclaughlin, Villegas and Garcia (Angola)",€193.1M,€488K,87.8,91.1,35.3,56.8,90,RB,155cm,Right
354603,M. Jones,22,Faroe Islands,Meyer-Estrada,Sanchez PLC (Israel),€194.1M,€491K,27.4,87.9,39.5,90.4,90,LM,209cm,Right
647759,Andrew Hansen,19,Qatar,Cox PLC,"Daniel, Murphy and Marshall (Guyana)",€196.2M,€488K,24.4,92.0,53.4,78.1,89,LM,200cm,Right
631761,Steven Jr.,24,Saudi Arabia,"Norris, Jackson and Farmer","Thomas, Lin and Chapman (Guyana)",€196.4M,€550K,92.2,50.2,78.3,73.3,89,CB,157cm,Left
871366,B. Brown,31,Senegal,Logan Inc,"Thomas, Lin and Chapman (Guyana)",€190.8M,€482K,39.1,94.5,41.9,73.1,89,CM,188cm,Right
131129,J. Tate,28,Syrian Arab Republic,"Rosales, Clark and Christian",Premier League (England),€192.2M,€480K,35.1,35.9,90.0,81.0,88,LB,150cm,Right
860217,Flores,28,Israel,"Doyle, Williams and Levine",Lucero PLC (Saudi Arabia),€193.5M,€488K,80.0,72.6,69.1,91.0,88,LW,182cm,Right
346173,K. Nielsen,31,Saudi Arabia,Morrow PLC,Lucero PLC (Saudi Arabia),€191M,€487K,36.9,94.7,23.7,69.3,88,CM,165cm,Right
174845,S. Brandt,23,Guyana,Gibson-Rogers,Premier League (England),€185.8M,€480K,92.2,75.3,61.6,47.9,88,RWB,196cm,Right
109637,Burnett,24,Faroe Islands,Gibson-Rogers,Premier League (England),€188.8M,€471K,47.3,57.6,76.6,92.2,88,RWB,197cm,Left
519298,Matthew Jr.,25,Israel,Meyer-Estrada,Sanchez PLC (Israel),€186.3M,€463K,93.7,52.8,52.3,71.7,88,CB,184cm,Left
139297,J. Haley,20,Angola,Kerr Ltd,Harper-Perez (Guyana),€189.8M,€468K,38.1,45.3,77.7,90.3,87,RWB,179cm,Left
82384,Brandon Harrison,30,Zambia,Bradley Ltd,Premier League (England),€181.6M,€452K,18.0,91.3,69.5,72.9,87,LM,179cm,Right
107405,Randy Jr.,27,Israel,Bell and Sons,Lucero PLC (Saudi Arabia),€184.1M,€471K,75.2,91.1,53.6,45.0,87,RB,168cm,Right
403119,Chandler,34,Syrian Arab Republic,Ortiz-Scott,Premier League (England),€186.1M,€457K,75.0,91.1,35.9,56.7,87,RB,161cm,Right
337752,D. Anderson,26,Senegal,Clark-Bright,"Miles, Sanchez and Farrell (Syrian Arab Republic)",€183.8M,€458K,76.0,63.0,58.9,90.4,87,LW,157cm,Right
558969,S. Ellis,33,Zambia,Mcclure Group,"Turner, Estrada and Joseph (Palau)",€179.4M,€452K,81.4,89.0,15.2,68.3,87,RB,177cm,Right
722839,A. Wells,26,Palau,Horne Inc,Premier League (England),€180.6M,€438K,92.0,73.0,58.0,17.5,87,RWB,168cm,Right
550897,C. Stephens,46,Libyan Arab Jamahiriya,Sullivan-Jones,Klein Ltd (Zambia),€185.4M,€434K,36.8,31.8,89.3,81.7,87,LB,168cm,Right
846129,J. Rivera,41,Israel,Fowler-Castillo,Wallace-Baker (Wallis and Futuna),€179.6M,€441K,44.0,77.8,43.2,90.3,87,CM,203cm,Right
141770,T. Cooper,33,Argentina,Walker-Brown,Henderson Inc (Algeria),€178.2M,€431K,24.3,56.8,90.9,77.1,87,LB,160cm,Right
403977,J. Jones,33,Sudan,Ross-Baker,Castro Inc (Belize),€177.8M,€434K,78.5,89.8,40.0,35.7,87,RB,188cm,Right
262372,Keith Jr.,24,Guyana,"Garcia, Wong and Choi",Chaney PLC (Senegal),€178M,€450K,33.8,74.2,38.4,90.6,86,CM,209cm,Right
811328,P. Brown,49,Faroe Islands,Williams-Harmon,Harper-Perez (Guyana),€178.5M,€432K,89.6,58.3,77.0,42.3,86,CB,167cm,Left
631167,D. Ellison,21,Senegal,"Hamilton, Perez and Sanchez",Harper-Perez (Guyana),€175.3M,€419K,88.8,10.4,78.8,55.5,86,GK,180cm,Right
500689,S. Kaufman,24,Zambia,Zavala Ltd,"Turner, Estrada and Joseph (Palau)",€173.6M,€416K,88.6,43.7,77.8,54.3,86,GK,188cm,Right
443828,J. Rodriguez,33,Algeria,Zavala Ltd,"Turner, Estrada and Joseph (Palau)",€176.5M,€420K,16.1,51.8,88.4,77.3,86,CB,192cm,Right
550375,D. Cobb,20,Argentina,Baker Inc,"Dennis, Anderson and Larsen (Saudi Arabia)",€174.2M,€429K,47.5,82.7,28.2,86.9,86,CM,210cm,Right
525916,S. Young,23,Saudi Arabia,Smith-Schneider,Premier League (England),€178.3M,€416K,87.7,82.1,50.1,55.7,86,RB,209cm,Right
640797,M. Fowler,33,Zambia,Bradley Ltd,Premier League (England),€172.7M,€415K,86.3,84.3,16.4,60.2,86,RB,207cm,Right
665709,Brown,20,Indonesia,Hutchinson and Sons,Chaney PLC (Senegal),€173M,€420K,35.4,36.1,87.1,83.5,86,CB,157cm,Right
412071,T. Williams,35,Algeria,"Rosales, Clark and Christian",Premier League (England),€173.6M,€413K,57.6,91.9,20.1,69.1,86,CM,168cm,Right
764570,Stephen Jr.,33,Senegal,Davis-Harrington,Premier League (England),€168.7M,€414K,84.7,39.6,32.0,86.3,86,LW,183cm,Right
207806,Horton,34,Libyan Arab Jamahiriya,Logan Inc,"Thomas, Lin and Chapman (Guyana)",€172M,€409K,39.3,27.4,60.0,94.3,86,RWB,194cm,Left
