ID,Name,Age,Nationality,Team,League,Value,Wage,Attacking,Movement,Defending,Goalkeeping,Overall rating,Position,Height,Preferred foot
189716,A. Butler,32,Bolivia,Morris-Carr,Goodwin LLC (Congo),€196.6M,€550K,93.4,35.2,29.8,69.5,87,LW,204cm,Left
126658,Nicholas Jr.,34,Svalbard & Jan Mayen Islands,"Simon, Robinson and Mccarthy",Premier League (England),€197.7M,€500K,49.5,89.9,19.7,77.7,87,CM,178cm,Right
221993,W. Herrera,31,Congo,Jones Ltd,Miller and Sons (Slovakia (Slovak Republic)),€198.4M,€495K,37.2,91.4,69.1,37.6,86,LWB,170cm,Left
525736,M. Bennett,29,Canada,Rice Inc,"Jones, Pena and Allen (Slovakia (Slovak Republic))",€197.5M,€499K,70.8,80.3,14.3,88.4,86,CAM,162cm,Left
869995,Contreras,24,Comoros,Booker Group,"Jones, Pena and Allen (Slovakia (Slovak Republic))",€194M,€488K,70.1,77.5,36.7,89.5,86,CAM,162cm,Left
632488,J. Cortez,23,Namibia,"Simon, Robinson and Mccarthy",Premier League (England),€194.6M,€491K,92.1,29.7,47.7,67.3,86,LW,179cm,Left
641694,M. Jones,26,Canada,Jackson-Rowland,Peterson LLC (Svalbard & Jan Mayen Islands),€249.7M,€487K,33.6,83.9,19.1,86.2,86,CM,183cm,Right
748833,J. Smith,52,Slovakia (Slovak Republic),Novak Inc,Peterson LLC (Svalbard & Jan Mayen Islands),€194.2M,€494K,91.1,27.3,35.7,71.8,86,LW,203cm,Left
123139,Andrew Moore,22,Libyan Arab Jamahiriya,Davis PLC,Woods and Sons (Belgium),€193.5M,€484K,41.2,88.2,27.2,76.0,85,CM,156cm,Right
689908,Ray Jr.,23,Benin,Brown-Johnson,"Bridges, Watts and Mejia (Brazil)",€191.7M,€479K,34.5,82.8,38.6,85.6,85,CM,169cm,Right
919626,Brandon Jr.,21,Cameroon,FC Bayern München,Peterson LLC (Svalbard & Jan Mayen Islands),€194M,€486K,50.5,85.8,19.1,82.9,85,CM,158cm,Right
231850,M. Anderson,27,Benin,"Rice, Bates and Schmidt","Jones, Mcdaniel and Dougherty (Saint Kitts and Nevis)",€193.8M,€484K,54.8,68.8,39.5,89.8,85,CAM,155cm,Left
11195,Stewart,47,Congo,Stuart PLC,Woods and Sons (Belgium),€192.7M,€474K,52.0,68.6,29.8,90.5,85,CAM,206cm,Left
151172,Manuel Lambert,20,Slovakia (Slovak Republic),Johnson and Sons,Premier League (England),€188.3M,€476K,53.2,89.9,47.2,71.6,85,CM,203cm,Right
745655,R. White,27,Comoros,"Brown, Holloway and Nelson",Premier League (England),€185.9M,€483K,87.4,75.2,35.7,15.1,84,GK,177cm,Right
811373,J. Owens,32,Sri Lanka,Novak Inc,Peterson LLC (Svalbard & Jan Mayen Islands),€187.5M,€465K,55.2,87.7,71.6,33.9,84,LWB,184cm,Left
508480,C. Reese,22,Venezuela,Ellis PLC,Premier League (England),€190.6M,€463K,42.8,63.8,36.4,91.1,84,LB,156cm,Left
271741,E. Brown,38,Namibia,Stuart PLC,Woods and Sons (Belgium),€184.5M,€474K,36.3,91.6,62.0,35.0,84,LWB,164cm,Left
354119,Jason Mcdaniel,23,Saudi Arabia,"Franklin, Williams and Contreras",Premier League (England),€182.8M,€461K,39.4,90.7,64.7,40.0,84,LWB,194cm,Left
658385,K. Johnson,23,Norfolk Island,"Wilson, Roman and Phillips",Premier League (England),€185.3M,€462K,56.9,70.2,10.2,89.0,84,CAM,205cm,Left
93370,S. Lee,34,Saudi Arabia,Clark and Sons,Premier League (England),€184.7M,€457K,65.6,36.1,28.8,90.4,84,ST,161cm,Left
740740,C. Villegas,30,Congo,FC Barcelona,Stewart-Adkins (Brazil),€180.1M,€452K,47.9,78.1,52.7,86.0,84,RW,178cm,Left
749047,Gilbert,27,Svalbard & Jan Mayen Islands,"Franklin, Williams and Contreras",Premier League (England),€182.3M,€456K,86.5,76.1,45.0,40.6,84,GK,205cm,Right
