ID,Name,Age,Nationality,Team,League,Value,Wage,Attacking,Movement,Defending,Goalkeeping,Overall rating,Position,Height,Preferred foot
559765,B. Mueller,30,Niue,"Watkins, Nguyen and Sims",Gilbert-Owens (Saint Pierre and Miquelon),€198M,€546K,93.4,82.3,56.5,54.4,91,RW,180cm,Right
815118,K. Carroll,32,Montenegro,Price-Horn,Walker LLC (Saint Pierre and Miquelon),€248.9M,€486K,88.3,35.9,90.9,48.4,90,RB,204cm,Right
156022,J. Boyd,23,North Macedonia,"Schneider, Smith and Bell",Premier League (England),€198.2M,€492K,36.2,57.5,91.2,80.7,89,LWB,200cm,Left
598760,Marc Reyes,29,Mauritania,"Rodriguez, Clark and Henderson",Premier League (England),€196M,€491K,41.8,80.7,48.6,91.5,89,LM,152cm,Right
345319,A. Gutierrez,23,Pitcairn Islands,Carr-Wise,"James, Summers and Watson (Yemen)",€192.5M,€480K,81.3,65.9,91.0,16.5,89,CAM,154cm,Left
411399,R. Maxwell,30,Cote d'Ivoire,Morales-Williams,Walker LLC (Saint Pierre and Miquelon),€194.6M,€485K,81.7,58.9,91.8,25.6,89,CAM,161cm,Left
925787,J. Robinson,31,Honduras,George-Stewart,Gilbert-Owens (Saint Pierre and Miquelon),€194.4M,€485K,19.2,71.2,93.8,52.6,88,RM,176cm,Left
312428,Stephen Davis,34,Cote d'Ivoire,"Schneider, Smith and Bell",Premier League (England),€193.1M,€484K,83.5,89.0,34.4,36.7,88,RW,158cm,Right
197913,C. Morgan,32,Uruguay,Raymond Ltd,Premier League (England),€196.3M,€481K,83.4,43.2,89.5,57.9,88,RB,181cm,Right
657427,J. Young,29,Saint Pierre and Miquelon,Anderson-Stevens,Walker-Jackson (Lebanon),€185.6M,€476K,78.5,42.0,91.3,26.5,88,CAM,210cm,Left
871363,T. Roberts,20,Cote d'Ivoire,Drake-Phillips,Fitzgerald-Bell (Turkey),€191M,€478K,85.5,37.2,89.1,56.9,88,RB,179cm,Right
183734,B. Caldwell,20,Uruguay,"Taylor, Brown and Gutierrez",Adams-Gonzalez (Estonia),€189.5M,€473K,46.1,84.7,55.3,88.8,88,LM,209cm,Right
