ID,Name,Age,Nationality,Team,League,Value,Wage,Attacking,Movement,Defending,Goalkeeping,Overall rating,Position,Height,Preferred foot
557100,J. Smith,28,Namibia,"Castro, Flowers and Clark","Booth, Reeves and Goodman (Namibia)",€194.8M,€496K,62.2,90.6,72.2,92.1,92,CDM,184cm,Left
567316,Matthew Brown,28,Sao Tome and Principe,Brown-Cole,"Ortega, Sullivan and Garcia (Central African Republic)",€196.2M,€494K,64.3,93.0,83.9,65.7,91,ST,195cm,Left
141527,A. Evans,25,Central African Republic,Bryant Ltd,Sims Ltd (Croatia),€247.1M,€487K,91.6,90.5,35.5,70.5,91,RM,196cm,Left
885983,R. Brown,24,Namibia,Baldwin LLC,Premier League (England),€194.9M,€548K,70.4,87.8,71.5,90.4,90,CDM,176cm,Left
354803,C. Cline,29,Zambia,Wilson-Pace,"Ortega, Sullivan and Garcia (Central African Republic)",€195M,€475K,89.9,88.7,37.0,84.1,90,RM,185cm,Left
143357,Mitchell Jr.,25,Central African Republic,Buchanan PLC,Farrell Ltd (Guyana),€191.8M,€486K,85.3,91.2,59.3,59.2,90,CDM,187cm,Left
558590,T. Lee,27,Cook Islands,Bryant Ltd,Sims Ltd (Croatia),€190.3M,€470K,90.0,20.9,70.3,85.0,89,ST,206cm,Right
387120,J. Simmons,27,France,Paris Saint Germain,Premier League (England),€191.6M,€474K,67.5,81.2,80.5,91.1,89,CDM,171cm,Left
281393,D. Chambers,24,Togo,Schmidt-Martin,Premier League (England),€187.4M,€467K,90.5,79.1,51.0,85.6,89,RM,198cm,Left
77752,A. Chang,35,Togo,Wilson-Pace,"Ortega, Sullivan and Garcia (Central African Republic)",€184.1M,€464K,83.7,88.9,25.7,89.1,89,RM,208cm,Left
279492,C. Clark,33,Croatia,"Barber, Jacobs and Johnson",Premier League (England),€192.1M,€482K,52.1,60.3,82.7,89.8,88,CDM,162cm,Left
961521,P. Boyer,20,Croatia,Cruz LLC,"Cox, Miller and Barber (Cook Islands)",€186.1M,€467K,88.4,59.7,27.6,85.8,88,RM,168cm,Left
700361,Joshua Torres,55,Togo,Reyes-Frank,Harris-Price (Togo),€180.1M,€464K,78.4,90.8,52.3,62.3,88,CB,200cm,Left
225257,Kenneth Marquez,32,Guyana,"Campbell, Castro and Hensley","Booth, Reeves and Goodman (Namibia)",€181M,€453K,56.1,94.8,68.0,43.4,88,ST,153cm,Left
18302,M. Gaines,30,Comoros,Baldwin LLC,Premier League (England),€185.6M,€454K,59.1,86.9,71.1,85.3,87,CB,173cm,Left
363386,Hunt,33,Cook Islands,Barker-Lara,Farrell Ltd (Guyana),€181.6M,€452K,92.9,67.1,22.2,69.7,87,RM,166cm,Left
618146,B. Whitaker,24,Namibia,Smith-Peterson,Premier League (England),€174.5M,€438K,63.0,93.7,68.0,62.7,87,ST,188cm,Left
610153,M. Dunn,36,Zambia,FC Barcelona,Premier League (England),€182.8M,€433K,69.1,93.0,53.1,69.0,87,ST,208cm,Left
516165,B. Shelton,31,Sao Tome and Principe,Sharp-Cox,Premier League (England),€177.1M,€461K,92.9,27.0,67.0,53.8,86,ST,167cm,Right
607020,M. Shields,26,Venezuela,Reyes-Frank,Harris-Price (Togo),€179.5M,€436K,78.3,88.3,49.0,47.9,86,CB,160cm,Left
967935,A. Castro,33,Croatia,Wilson-Pace,"Ortega, Sullivan and Garcia (Central African Republic)",€170.2M,€422K,59.0,54.8,86.2,85.1,86,CDM,153cm,Left
321983,A. Murray,23,Namibia,"Moore, Smith and Johnson",Weber-Strickland (France),€171M,€429K,57.8,93.8,61.5,55.1,86,ST,150cm,Left
625453,Stafford,21,Croatia,Rodriguez and Sons,Weber-Strickland (France),€168.2M,€431K,92.6,43.4,56.6,66.1,86,CB,160cm,Right
126058,R. Williams,30,Namibia,Rodriguez and Sons,Weber-Strickland (France),€179M,€441K,74.0,62.4,90.2,57.4,86,CDM,203cm,Left
740742,N. Love,21,Cook Islands,Reeves-Oconnor,"Guzman, Williams and Smith (Togo)",€163.1M,€396K,71.3,89.4,73.9,59.0,86,CB,183cm,Left
93972,Mccoy,28,Croatia,Livingston Inc,Weber-Strickland (France),€161.6M,€392K,65.7,72.4,82.8,86.5,86,CDM,176cm,Left
110433,K. Cooper,28,Central African Republic,Cruz LLC,"Cox, Miller and Barber (Cook Islands)",€164.8M,€432K,46.7,89.4,57.6,75.4,86,GK,193cm,Left
237780,J. Mora,35,Comoros,"Carter, Cantu and Bell",Premier League (England),€174.1M,€420K,63.9,73.1,22.9,89.2,85,RM,154cm,Left
582267,P. Silva,21,France,Davis and Sons,"Ortega, Sullivan and Garcia (Central African Republic)",€159.4M,€342K,70.7,65.6,33.2,89.3,85,RM,161cm,Left
592928,R. Fischer,20,Comoros,Bryant Ltd,Sims Ltd (Croatia),€159.2M,€339K,61.9,87.1,71.5,78.0,85,CDM,183cm,Left
199863,Charles Jr.,29,Guyana,Rollins LLC,Premier League (England),€156.2M,€385K,38.0,78.5,17.0,86.8,85,CM,171cm,Left
11516,K. Walker,29,Cook Islands,Buchanan PLC,Farrell Ltd (Guyana),€155.2M,€343K,78.6,64.4,43.6,86.6,85,RM,210cm,Left
314748,D. Garza,31,Sao Tome and Principe,Miller and Sons,Everett-Fritz (Namibia),€153.8M,€335K,32.2,83.6,85.6,55.2,85,ST,191cm,Left
323129,E. Ryan,26,Namibia,Levine-Rollins,Everett-Fritz (Namibia),€153.2M,€404K,81.3,45.6,36.3,85.8,85,ST,189cm,Right
454300,Garcia,34,Central African Republic,Brown-Cole,"Ortega, Sullivan and Garcia (Central African Republic)",€153.2M,€321K,68.5,90.2,49.7,47.2,85,ST,176cm,Left
237569,Preston,44,Guyana,Crane-Moore,Premier League (England),€162.3M,€327K,54.8,65.6,81.2,84.6,84,CDM,166cm,Left
975024,D. Smith,25,Venezuela,Smith-Dougherty,"Ortega, Sullivan and Garcia (Central African Republic)",€152.7M,€301K,68.2,88.9,49.6,61.6,84,RM,185cm,Left
204990,D. Lewis,24,Guyana,Johnson and Sons,Premier League (England),€147.4M,€315K,82.9,33.3,43.5,83.9,84,ST,188cm,Right
189736,Jones,48,Zambia,Sharp-Cox,Premier League (England),€151.1M,€299K,46.1,79.9,85.4,55.3,84,ST,203cm,Left
648576,J. Cook,29,Croatia,Wright-Neal,Premier League (England),€146.2M,€332K,61.7,75.4,87.5,50.3,84,ST,187cm,Left
174107,Jeffrey Hull,17,Cook Islands,Smith-Dougherty,"Ortega, Sullivan and Garcia (Central African Republic)",€144.8M,€298K,48.3,58.4,53.4,92.6,84,CDM,164cm,Left
100487,T. Brooks,28,Sao Tome and Principe,"Carter, Cantu and Bell",Premier League (England),€142.6M,€290K,32.7,90.1,64.6,54.9,84,ST,187cm,Left
657864,M. Wilson,22,Comoros,Brown-Cole,"Ortega, Sullivan and Garcia (Central African Republic)",€143.9M,€307K,91.8,61.5,17.7,61.6,84,RM,179cm,Left
723844,William Jr.,21,Central African Republic,Crane-Moore,Premier League (England),€141M,€290K,65.0,88.8,70.6,36.2,84,GK,190cm,Left
232481,Gregory Rogers,23,Togo,Terry Ltd,Farrell Ltd (Guyana),€136.5M,€289K,74.8,87.0,50.6,50.4,84,CB,154cm,Left
200056,Martinez,33,Comoros,Buchanan PLC,Farrell Ltd (Guyana),€151.7M,€286K,69.4,65.1,86.9,75.2,84,CDM,158cm,Left
699836,C. Chan,20,Central African Republic,Young LLC,Premier League (England),€139M,€284K,77.1,86.3,68.4,60.1,84,CB,197cm,Left
880085,A. Brooks,25,France,Burnett-Henry,Premier League (England),€139M,€279K,68.1,87.4,72.8,47.7,84,ST,169cm,Left
813246,John Jr.,24,Central African Republic,Liverpool,"Ortega, Sullivan and Garcia (Central African Republic)",€135.3M,€276K,38.8,87.4,54.1,69.2,84,RW,158cm,Left
540683,Lloyd,35,Croatia,Barker-Lara,Farrell Ltd (Guyana),€135.7M,€280K,56.1,86.4,72.6,53.6,83,CB,157cm,Left
540979,D. Fernandez,28,Togo,Willis Group,Farrell Ltd (Guyana),€133M,€270K,91.2,51.5,19.4,60.1,83,CB,184cm,Right
172411,J. Wilson,29,Cook Islands,"Carlson, Huang and Ayala",Weber-Strickland (France),€139.5M,€272K,30.9,88.0,68.1,57.6,83,ST,203cm,Left
91177,I. Charles,34,Sao Tome and Principe,"Castro, Flowers and Clark","Booth, Reeves and Goodman (Namibia)",€132.8M,€241K,70.9,85.2,25.0,75.2,83,RM,180cm,Left
33925,J. Sanders,33,Togo,Rodriguez and Sons,Weber-Strickland (France),€128.4M,€240K,85.0,33.1,18.2,76.8,83,RB,158cm,Left
836858,Nathan Carter,52,Central African Republic,Kline Group,Premier League (England),€126.1M,€268K,63.8,86.2,71.7,67.3,83,ST,158cm,Left
