ID,Name,Age,Nationality,Team,League,Value,Wage,Attacking,Movement,Defending,Goalkeeping,Overall rating,Position,Height,Preferred foot
552000,M. Pace,35,Tajikistan,"Lopez, Palmer and Jones","Torres, Bartlett and Dawson (Zambia)",€248.1M,€492K,12.2,83.8,32.7,92.8,91,LM,154cm,Right
378716,D. Yu,42,Angola,"Vargas, Middleton and Berg",Premier League (England),€196M,€547K,34.2,92.7,76.5,82.2,90,LWB,207cm,Left
143099,P. Castillo,28,Netherlands Antilles,"Ward, Melendez and Hood",Premier League (England),€196.2M,€493K,12.2,91.8,56.0,85.3,90,LWB,186cm,Left
790345,J. Hernandez,30,Tajikistan,Booker-Wells,Martinez and Sons (Western Sahara),€196.2M,€493K,19.6,73.9,94.7,45.8,90,GK,196cm,Left
774160,Davis,35,Dominica,"Reynolds, Miranda and Byrd",Premier League (England),€180.8M,€494K,88.0,89.8,76.8,47.7,89,CB,159cm,Left
213521,T. Freeman,27,Armenia,Lyons Group,Martinez and Sons (Western Sahara),€181.4M,€475K,73.4,90.1,83.0,47.6,88,CB,175cm,Left
746100,G. Hughes,28,Austria,"Wolfe, Gutierrez and English",Saunders PLC (Western Sahara),€191.8M,€481K,87.3,88.7,47.8,56.4,88,CB,160cm,Left
756966,S. Vaughn,24,Tajikistan,"Sherman, Day and Wilson",Premier League (England),€181.6M,€481K,23.2,76.3,39.9,91.8,88,LM,206cm,Right
101649,Jason Jr.,35,Zambia,Singh Ltd,Martinez and Sons (Western Sahara),€177.1M,€467K,44.2,89.2,85.9,55.5,88,CB,150cm,Right
143094,D. West,35,Dominica,"Lopez, Palmer and Jones","Torres, Bartlett and Dawson (Zambia)",€180.5M,€459K,35.5,91.8,75.5,66.0,88,LWB,210cm,Left
487214,Morales,33,Western Sahara,"Ochoa, Ruiz and Henry",Premier League (England),€185.2M,€463K,42.3,91.8,59.3,78.6,88,LWB,151cm,Left
925782,R. Barry,28,Zimbabwe,Stone-Leon,Martinez and Sons (Western Sahara),€179.8M,€456K,19.8,79.6,38.8,90.1,87,LM,180cm,Right
295707,Zachary Jr.,30,Falkland Islands (Malvinas),"Smith, Cox and Cantrell",Elliott-Cortez (North Macedonia),€164.9M,€487K,80.3,66.8,88.6,29.7,87,RWB,204cm,Right
968955,N. Stokes,34,Angola,Glass-Powers,"Torres, Bartlett and Dawson (Zambia)",€179.6M,€441K,90.8,74.0,54.6,65.5,87,CB,176cm,Left
633106,M. Mitchell,37,North Macedonia,Fox-Jenkins,Collins-Hernandez (Angola),€162.8M,€454K,88.5,80.9,80.4,67.4,87,CB,161cm,Left
445071,L. Daniels,28,Falkland Islands (Malvinas),"Romero, Wright and Gonzalez",Martinez and Sons (Western Sahara),€173.1M,€432K,73.7,34.3,32.0,91.1,87,RM,168cm,Right
282471,Sellers,22,Dominica,Bush-Alexander,Lewis-Vaughan (Angola),€158.4M,€419K,20.9,90.6,58.5,76.3,87,LWB,158cm,Left
484406,S. Brock,40,Dominica,Liverpool,Collins-Hernandez (Angola),€161.9M,€412K,39.1,88.6,77.8,67.0,87,RW,174cm,Left
483754,A. Wise,27,Zambia,Johnson PLC,Avery LLC (Western Sahara),€169.4M,€413K,66.8,91.4,70.2,68.4,86,CB,158cm,Left
541577,A. Oconnor,31,Tajikistan,Mann LLC,Martinez and Sons (Western Sahara),€161.6M,€436K,82.2,29.3,87.2,10.8,86,RWB,180cm,Right
959500,D. Adams,31,Armenia,"Turner, Smith and Jackson",Premier League (England),€158.4M,€395K,49.3,69.9,91.9,44.1,86,GK,206cm,Left
320697,Taylor Brown,21,Tajikistan,Ballard LLC,Collins-Hernandez (Angola),€158M,€371K,59.9,89.0,23.5,78.5,86,LM,203cm,Left
148740,J. Barrera,35,Western Sahara,Booker-Wells,Martinez and Sons (Western Sahara),€150.9M,€373K,88.3,58.6,46.1,77.6,86,CB,182cm,Left
451967,J. Boyer,47,Tajikistan,Ballard LLC,Collins-Hernandez (Angola),€156M,€400K,78.5,88.1,50.9,57.9,86,LM,176cm,Left
173754,Jonathan Johnson,33,Tajikistan,"Turner, Smith and Jackson",Premier League (England),€149.4M,€370K,14.2,86.5,54.8,85.2,86,LWB,154cm,Left
740165,Seth Clark,43,Netherlands Antilles,Glass-Powers,"Torres, Bartlett and Dawson (Zambia)",€148.5M,€373K,89.7,34.5,52.3,75.6,86,RW,176cm,Left
