ID,Name,Age,Nationality,Team,League,Value,Wage,Attacking,Movement,Defending,Goalkeeping,Overall rating,Position,Height,Preferred foot
470006,G. Wheeler,20,Mali,Rojas-Orr,Becker-West (Northern Mariana Islands),€191.6M,€490K,40.0,90.0,82.3,59.6,88,SPT,167cm,Right
781853,M. Cunningham,38,British Indian Ocean Territory (Chagos Archipelago),"Odom, Proctor and Jones","Jacobson, Marshall and Small (Sudan)",€246M,€484K,79.6,62.7,90.9,27.5,88,MID,207cm,Left
976007,William Jr.,21,Christmas Island,Garcia-Ortiz,Bailey-Mcdonald (Northern Mariana Islands),€190.3M,€548K,35.4,47.7,93.8,67.4,87,AMF,155cm,Left
607625,Kevin Jr.,21,Sudan,Ball LLC,Rivera Ltd (Tonga),€179M,€491K,30.8,62.9,93.8,65.9,87,GKP,175cm,Left
298748,William Jr.,23,Croatia,Rojas-Orr,Becker-West (Northern Mariana Islands),€178.9M,€480K,56.8,63.6,94.2,24.1,87,GKP,166cm,Left
566295,N. Mcdonald,27,Mali,Mcfarland-Cabrera,Johns Ltd (Croatia),€172.1M,€476K,30.9,92.0,69.9,24.7,86,SPT,190cm,Right
9424,M. Moore,29,Slovakia (Slovak Republic),Rojas-Orr,Becker-West (Northern Mariana Islands),€174M,€495K,37.4,80.6,87.5,65.7,86,SPT,163cm,Left
779552,M. Shelton,31,British Indian Ocean Territory (Chagos Archipelago),Ball LLC,Rivera Ltd (Tonga),€173.8M,€483K,20.0,90.7,71.9,29.5,86,GKP,201cm,Right
182105,C. Gordon,28,Tonga,Miller-Brown,"Jacobson, Marshall and Small (Sudan)",€175.8M,€461K,64.7,63.7,93.2,25.9,86,DEF,172cm,Left
428460,J. Baker,32,British Indian Ocean Territory (Chagos Archipelago),Guerrero LLC,Johns Ltd (Croatia),€168.3M,€470K,31.7,52.9,94.4,59.6,86,AMF,195cm,Left
412127,D. Johnson,41,Croatia,"Harper, Alvarez and Clark",Premier League (England),€163.5M,€482K,84.7,86.0,50.0,53.1,86,DMF,169cm,Left
27348,S. Jackson,31,Mali,Martin-Evans,Alvarez Ltd (British Indian Ocean Territory (Chagos Archipelago)),€170.5M,€467K,89.8,41.7,63.8,74.0,86,AMF,180cm,Right
35820,B. Gonzalez,33,Croatia,Hill-Rivera,Premier League (England),€160.6M,€458K,57.7,52.1,94.9,57.9,86,SPT,198cm,Left
871990,R. Baker,20,Slovakia (Slovak Republic),Miller-Brown,"Jacobson, Marshall and Small (Sudan)",€160.5M,€419K,59.7,89.3,77.3,38.9,86,SPT,166cm,Right
238777,Anthony Allison,35,Slovakia (Slovak Republic),Johnson-Mitchell,Premier League (England),€160M,€446K,13.9,92.1,61.8,32.7,85,WNG,177cm,Right
894203,J. Washington,31,Guyana,Hernandez-Reyes,Rivera Ltd (Tonga),€163.1M,€473K,35.8,88.7,74.9,41.7,85,GKP,182cm,Right
140709,P. Joseph,46,Chile,Barnett Ltd,Walker-Kidd (Christmas Island),€158.1M,€418K,64.0,36.8,92.1,60.2,85,AMF,176cm,Left
599595,J. Smith,53,Chile,"Howell, Stevenson and Bailey",Johns Ltd (Croatia),€157.3M,€418K,86.7,17.1,78.4,20.1,85,FWD,174cm,Right
77528,J. Brock,18,Christmas Island,Rowe Group,Premier League (England),€159.2M,€417K,75.6,35.4,88.3,36.3,85,DEF,183cm,Right
675829,D. Black,31,British Indian Ocean Territory (Chagos Archipelago),"Howell, Stevenson and Bailey",Johns Ltd (Croatia),€156.7M,€416K,40.8,88.9,74.3,17.8,85,FWD,151cm,Right
811056,Howard Jr.,22,Sudan,Martin-Evans,Alvarez Ltd (British Indian Ocean Territory (Chagos Archipelago)),€152.8M,€413K,22.5,88.0,72.0,40.0,84,WNG,192cm,Right
368947,C. Reid,26,Tonga,Martin Ltd,"Lucas, Arroyo and Carter (Christmas Island)",€154.1M,€407K,53.9,75.2,87.3,45.9,84,AMF,195cm,Right
673275,William Jr.,21,Chile,Martin Ltd,"Lucas, Arroyo and Carter (Christmas Island)",€163.5M,€405K,88.0,21.9,49.1,72.4,84,GKP,193cm,Right
632506,J. Rice,24,Sudan,Cuevas LLC,Williams LLC (Bolivia),€153.1M,€433K,86.8,41.3,44.8,73.7,84,GKP,160cm,Left
715349,C. Evans,37,Slovakia (Slovak Republic),"Boyle, Johnson and Clay","Hernandez, Perez and Cruz (Northern Mariana Islands)",€141.5M,€397K,69.4,33.8,88.8,47.9,84,WNG,208cm,Right
593007,Carl Butler,24,Guyana,"Johnson, Bishop and Allen",Becker-West (Northern Mariana Islands),€152.4M,€394K,30.5,92.5,57.5,52.8,84,GKP,158cm,Right
945571,J. Wilcox,41,Northern Mariana Islands,"Boyle, Johnson and Clay","Hernandez, Perez and Cruz (Northern Mariana Islands)",€147.9M,€400K,65.0,84.1,59.8,83.7,84,AMF,184cm,Left
118238,Christopher Ferguson,33,Chile,Cuevas LLC,Williams LLC (Bolivia),€147M,€396K,90.4,39.0,64.0,49.8,84,MID,203cm,Right
438117,K. Rogers,29,Bolivia,"Boyle, Johnson and Clay","Hernandez, Perez and Cruz (Northern Mariana Islands)",€140.2M,€365K,79.0,85.8,50.9,49.3,84,MID,173cm,Left
462788,K. Clark,31,Chile,Trujillo-Johnson,"Hernandez, Perez and Cruz (Northern Mariana Islands)",€135.9M,€365K,38.8,88.0,71.2,16.2,84,MID,173cm,Right
852173,S. Hanson,32,Mali,Barnett Ltd,Walker-Kidd (Christmas Island),€132.8M,€372K,40.5,69.8,87.1,69.4,83,AMF,179cm,Left
606625,M. Perry,23,British Indian Ocean Territory (Chagos Archipelago),"Smith, Lopez and Nunez","Lucas, Arroyo and Carter (Christmas Island)",€134.6M,€398K,50.6,76.1,84.8,58.0,83,SPT,166cm,Right
509324,Frederick Jr.,27,Guyana,Holland PLC,Premier League (England),€130.1M,€332K,20.9,93.1,53.4,34.4,83,DMF,190cm,Right
411194,Jeffery Jr.,31,Tonga,Shah Ltd,Premier League (England),€126.3M,€386K,32.1,60.8,90.0,56.1,83,WNG,191cm,Right
493738,D. Glenn,33,Mali,FC Bayern München,"Hernandez, Perez and Cruz (Northern Mariana Islands)",€127.7M,€358K,15.4,92.2,55.5,27.4,83,FWD,176cm,Right
387312,Ryan Jr.,26,Chile,Martin-Evans,Alvarez Ltd (British Indian Ocean Territory (Chagos Archipelago)),€135.4M,€344K,51.3,63.3,88.3,67.7,83,SPT,205cm,Left
76223,C. Anderson,20,Northern Mariana Islands,Garcia-Ortiz,Bailey-Mcdonald (Northern Mariana Islands),€122.3M,€314K,74.8,16.3,44.6,85.4,83,AMF,179cm,Left
895884,D. Hanson,47,British Indian Ocean Territory (Chagos Archipelago),Ramos-Robinson,Premier League (England),€118.7M,€344K,85.9,50.4,12.4,74.8,83,FWD,200cm,Left
371746,Hernandez,28,Tonga,Ramos-Robinson,Premier League (England),€119.3M,€322K,70.4,73.9,42.6,85.4,83,MID,158cm,Left
109627,Ryan Barron,32,Mali,Hernandez-Miller,Alvarez Ltd (British Indian Ocean Territory (Chagos Archipelago)),€122.5M,€315K,85.9,45.2,43.8,75.6,83,MID,163cm,Right
495302,M. James,32,Slovakia (Slovak Republic),Brennan and Sons,Walker-Kidd (Christmas Island),€108.4M,€311K,30.3,85.9,73.0,25.2,83,GKP,164cm,Right
692024,G. Mueller,20,Bolivia,Miller-Brown,"Jacobson, Marshall and Small (Sudan)",€110.3M,€309K,30.1,85.5,75.0,66.9,83,FWD,185cm,Left
413506,P. Skinner,28,Croatia,Smith-Adams,Premier League (England),€119.1M,€304K,71.0,45.1,86.7,33.0,83,MID,166cm,Left
864076,T. Hernandez,32,Mali,Miller-Brown,"Jacobson, Marshall and Small (Sudan)",€107M,€304K,72.8,86.7,42.1,48.8,83,DMF,200cm,Left
950442,T. Charles,34,Sudan,"Ross, Watson and Lynch",Alvarez Ltd (British Indian Ocean Territory (Chagos Archipelago)),€100M,€322K,80.7,82.6,35.2,80.5,82,DEF,152cm,Left
74181,C. White,31,Bolivia,Rubio-Davis,Premier League (England),€99.7M,€299K,27.7,85.4,64.0,69.8,82,WNG,171cm,Left
164464,C. Williams,27,Tonga,Smith-Adams,Premier League (England),€110.3M,€285K,46.6,84.1,55.7,75.3,82,DMF,182cm,Left
410374,R. Howell,26,British Indian Ocean Territory (Chagos Archipelago),Irwin Group,Premier League (England),€103.9M,€291K,48.2,82.8,57.2,80.5,82,DMF,153cm,Left
