ID,Name,Age,Nationality,Team,League,Value,Wage,Attacking,Movement,Defending,Goalkeeping,Overall rating,Position,Height,Preferred foot
34214,J. Ross,52,Iran,Garcia PLC,"Curtis, Rodriguez and Brock (Algeria)",€188.7M,€484K,41.8,92.8,36.3,85.3,91,CF,173cm,Left
926007,C. Taylor,21,Netherlands Antilles,"Higgins, Bentley and Russell",Premier League (England),€190.9M,€494K,80.7,43.4,92.8,25.8,90,LWB,202cm,Right
355118,K. Hawkins,50,Ethiopia,"Nelson, Mosley and Calhoun",Duran-Duarte (Netherlands Antilles),€194.9M,€478K,47.9,90.5,49.4,86.5,90,CF,196cm,Left
69176,R. Larson,33,Iran,Poole-Cortez,"Curtis, Rodriguez and Brock (Algeria)",€249.7M,€493K,81.9,40.3,90.0,33.3,88,LWB,165cm,Right
172700,R. Brooks,21,Belgium,Rodriguez-Hall,Carter and Sons (Equatorial Guinea),€185.4M,€445K,38.2,21.0,91.5,72.8,87,RWB,202cm,Left
951143,John Smith,35,Nepal,"Logan, Powell and Pham",Premier League (England),€181.1M,€451K,63.0,24.8,78.6,89.6,87,CDM,165cm,Left
445001,Jeremy Weber,21,Honduras,Williams-Hardy,Wilson-Crane (Benin),€184.5M,€545K,68.2,93.6,43.0,58.4,87,RWB,207cm,Right
101242,Theodore Pham,35,Benin,"Lee, Jenkins and Santos","Rodriguez, Spencer and Lam (Honduras)",€178.9M,€454K,65.1,25.2,77.3,89.6,87,LM,151cm,Right
363651,B. Wallace,31,Algeria,Mcdonald-Ramos,Green and Sons (Iran),€176.9M,€469K,76.0,41.3,60.5,91.0,87,CDM,205cm,Left
634516,J. Young,23,Ethiopia,"Nelson, Mosley and Calhoun",Duran-Duarte (Netherlands Antilles),€174.7M,€433K,32.9,92.7,21.5,70.7,87,RWB,195cm,Right
598287,G. Campos,33,Nepal,Bass Inc,"Curtis, Rodriguez and Brock (Algeria)",€178.6M,€443K,29.9,89.8,12.8,74.5,86,RWB,189cm,Right
598741,C. Owens,38,Guatemala,Sharp-Garner,Wilson-Crane (Benin),€189.1M,€442K,88.5,51.5,47.5,77.0,86,RW,206cm,Left
656780,R. Wong,25,Nepal,Sharp-Garner,Wilson-Crane (Benin),€171.8M,€432K,80.4,22.9,87.3,80.8,86,GK,175cm,Left
223377,Daniel Jr.,26,French Polynesia,Garcia PLC,"Curtis, Rodriguez and Brock (Algeria)",€173M,€413K,63.8,10.2,91.5,69.5,86,LM,174cm,Right
19231,Moore,24,Netherlands Antilles,"Higgins, Bentley and Russell",Premier League (England),€174.3M,€416K,83.4,53.9,65.6,86.5,86,GK,161cm,Left
60339,S. Burgess,28,Nepal,Herrera-Baldwin,Duran-Duarte (Netherlands Antilles),€172.6M,€434K,32.1,83.7,87.1,50.1,86,CM,179cm,Left
814120,B. Webb,50,French Polynesia,Williams-Hardy,Wilson-Crane (Benin),€165M,€422K,90.2,38.8,59.6,72.0,86,RW,166cm,Left
453742,M. Martin,26,Netherlands Antilles,Ponce Group,Murray-Walker (Belgium),€169.2M,€403K,63.2,10.9,59.2,93.9,86,LM,155cm,Right
650709,J. Terry,27,Algeria,Williams-Hardy,Wilson-Crane (Benin),€164.4M,€405K,66.1,90.5,73.6,42.3,86,RB,159cm,Left
28413,J. Byrd,33,Honduras,Sanchez-Herrera,Premier League (England),€163.3M,€404K,30.6,79.4,69.2,88.4,86,CF,179cm,Left
838307,Matthew Lam,38,Guatemala,Manchester United,Murray-Walker (Belgium),€161.5M,€394K,43.4,91.9,61.2,62.9,86,CDM,207cm,Left
107250,J. Watson,23,Ethiopia,"Nelson, Mosley and Calhoun",Duran-Duarte (Netherlands Antilles),€157.9M,€390K,44.5,63.2,92.9,62.6,85,CM,163cm,Left
74938,J. Baker,31,Honduras,Miller Ltd,"Rodriguez, Spencer and Lam (Honduras)",€158.8M,€401K,22.8,40.5,87.5,76.8,85,RM,196cm,Left
722936,W. Wood,26,Guatemala,Bass Inc,"Curtis, Rodriguez and Brock (Algeria)",€161.3M,€411K,59.1,46.0,82.4,86.1,85,GK,201cm,Left
600232,J. Haynes,29,Guatemala,Rodriguez-Hall,Carter and Sons (Equatorial Guinea),€159.4M,€388K,71.4,39.3,55.9,89.7,85,LM,209cm,Right
650027,Michael Jr.,20,Benin,Brown-Rios,Wilson-Crane (Benin),€153.7M,€397K,75.8,37.4,59.8,88.5,85,LM,163cm,Right
60287,S. Beltran,24,Guatemala,Brown-Rios,Wilson-Crane (Benin),€155.4M,€375K,90.7,41.3,66.0,69.7,85,RW,204cm,Left
420953,Austin Larsen,23,Honduras,Travis-Johnson,Schmitt Group (Nepal),€155.9M,€384K,81.8,65.8,85.6,25.8,85,LWB,190cm,Right
445571,D. Miller,22,Guatemala,Sanchez-Herrera,Premier League (England),€150.8M,€370K,68.4,90.4,58.8,42.9,85,RB,198cm,Left
421652,J. Mcclain,25,Nepal,Quinn-Reyes,Premier League (England),€153.4M,€370K,38.8,89.6,26.1,72.8,85,RWB,156cm,Right
409604,Aaron Jr.,42,French Polynesia,Travis-Johnson,Schmitt Group (Nepal),€154.2M,€380K,66.2,88.6,20.3,71.0,84,RWB,167cm,Right
598289,A. Livingston,32,French Polynesia,"Phillips, Griffith and Cardenas",Murray-Walker (Belgium),€151.6M,€361K,71.9,25.9,64.3,88.7,84,LM,153cm,Right
607273,Alan Jr.,48,Belgium,Cohen PLC,Miller and Sons (Ethiopia),€151.2M,€350K,79.7,23.2,54.5,85.6,84,GK,172cm,Left
418941,D. Fox,25,Algeria,Cohen PLC,Miller and Sons (Ethiopia),€148.4M,€354K,36.6,90.7,55.1,62.4,84,RB,194cm,Left
673279,T. Cruz,33,Iran,FC Barcelona,Carter and Sons (Equatorial Guinea),€146.5M,€346K,74.9,9.8,65.9,86.8,84,LM,207cm,Right
853706,Gary Lindsey,34,Guatemala,Bennett LLC,Carter and Sons (Equatorial Guinea),€146.8M,€347K,69.5,18.2,52.6,88.2,84,LM,174cm,Right
215493,J. Gutierrez,26,Benin,"Johnson, Gould and Hodge",Premier League (England),€142.7M,€339K,38.1,87.1,57.2,72.8,84,CF,206cm,Left
764735,S. Bennett,23,Ethiopia,Bass Inc,"Curtis, Rodriguez and Brock (Algeria)",€147.1M,€331K,38.4,12.7,85.1,78.8,84,LW,194cm,Left
27474,J. Johnson,20,Nepal,"James, Hancock and Gonzalez","Curtis, Rodriguez and Brock (Algeria)",€143.7M,€338K,45.6,48.8,89.1,67.6,84,LM,186cm,Right
216261,T. Mccullough,38,Ethiopia,"Dominguez, Norton and Harrington","Rodriguez, Spencer and Lam (Honduras)",€143.8M,€324K,76.7,56.2,83.5,83.5,84,GK,178cm,Left
257280,L. Hicks,31,Algeria,Miller Ltd,"Rodriguez, Spencer and Lam (Honduras)",€134.1M,€314K,74.3,45.7,68.9,87.6,84,LM,155cm,Right
180340,Clark,22,Netherlands Antilles,"Logan, Powell and Pham",Premier League (England),€139.5M,€334K,63.5,31.2,89.9,48.6,83,RWB,209cm,Left
115140,D. Lee,24,Honduras,Miller PLC,Carter and Sons (Equatorial Guinea),€143.8M,€321K,44.7,44.3,91.0,57.3,83,LM,197cm,Right
836302,Fisher,26,Ethiopia,Ballard-Duncan,Premier League (England),€141.2M,€319K,86.8,28.7,72.9,61.1,83,ST,182cm,Right
279972,James Davis,22,Ethiopia,Martinez Group,Premier League (England),€140.3M,€319K,50.4,44.2,87.6,69.5,83,LM,178cm,Right
542393,James Jr.,28,French Polynesia,Mcfarland Inc,Premier League (England),€132.4M,€305K,87.8,45.1,66.8,61.6,83,RW,156cm,Left
845577,Thomas Miranda,21,Guatemala,Brown-Rios,Wilson-Crane (Benin),€133.2M,€308K,83.6,42.4,80.9,72.7,83,GK,199cm,Left
42860,William Jr.,54,Benin,Herrera-Baldwin,Duran-Duarte (Netherlands Antilles),€132M,€301K,86.1,42.5,75.7,44.7,83,ST,196cm,Right
18429,A. Wilson,28,French Polynesia,Garcia PLC,"Curtis, Rodriguez and Brock (Algeria)",€123.4M,€281K,83.9,28.0,63.6,79.8,83,GK,154cm,Left
493639,A. Maldonado,47,Belgium,"Lee, Jenkins and Santos","Rodriguez, Spencer and Lam (Honduras)",€127M,€285K,45.1,60.0,87.0,69.3,83,RM,161cm,Left
608569,M. Santiago,51,Algeria,Gray-Morgan,Green and Sons (Iran),€130.1M,€294K,61.8,30.0,55.4,90.1,83,LM,192cm,Right
133471,Jerry Christian,19,Netherlands Antilles,"Hawkins, Bennett and Leon",Green and Sons (Iran),€128.1M,€288K,73.2,19.0,56.8,86.8,83,GK,156cm,Left
715236,D. Jones,26,Benin,Davis-Boyer,Premier League (England),€114.1M,€295K,57.7,34.6,87.8,70.0,83,GK,188cm,Left
862831,S. Delgado,20,Nepal,Braun-Moore,Premier League (England),€114.7M,€256K,84.7,49.3,79.6,45.6,83,RW,166cm,Left
781041,Jared Jr.,26,Algeria,Travis-Johnson,Schmitt Group (Nepal),€121.2M,€263K,84.4,67.7,41.8,79.6,83,RW,194cm,Left
404384,J. Davenport,27,Benin,Martinez Group,Premier League (England),€112.9M,€280K,75.2,23.4,83.1,83.6,83,GK,186cm,Left
298175,E. Martinez,34,French Polynesia,Quinn-Reyes,Premier League (England),€129.3M,€248K,66.1,88.4,23.8,64.1,83,RWB,162cm,Right
314577,E. Cooper,25,Nepal,Williams-Hardy,Wilson-Crane (Benin),€105.8M,€249K,83.7,32.5,81.5,56.0,83,ST,196cm,Right
650888,E. Olson,23,Belgium,Garcia PLC,"Curtis, Rodriguez and Brock (Algeria)",€105.3M,€246K,74.7,32.6,85.5,64.4,83,GK,194cm,Left
495305,K. Meyer,28,Ethiopia,"James, Hancock and Gonzalez","Curtis, Rodriguez and Brock (Algeria)",€104.8M,€236K,62.7,49.5,85.9,73.7,83,ST,182cm,Left
634740,James Mckee,50,Iran,"Wong, Gordon and Davis","Rodriguez, Spencer and Lam (Honduras)",€104.1M,€224K,50.5,41.2,91.7,58.4,83,LM,179cm,Right
377070,B. Ryan,20,Netherlands Antilles,Reese-Castillo,"Curtis, Rodriguez and Brock (Algeria)",€100.7M,€219K,82.7,32.2,81.1,51.1,82,GK,175cm,Left
311839,M. Miller,29,Benin,Berg Group,Duran-Duarte (Netherlands Antilles),€103.2M,€224K,35.1,21.8,82.3,81.7,82,LW,205cm,Left
287291,W. Murray,35,Ethiopia,Rojas-Russell,Premier League (England),€109.6M,€223K,33.4,64.8,87.6,62.9,82,RM,159cm,Left
25674,Todd Brown,23,Nepal,FC Bayern München,Carter and Sons (Equatorial Guinea),€96M,€219K,58.8,27.8,71.0,85.2,82,LM,186cm,Right
754793,S. Gutierrez,28,Netherlands Antilles,Ponce Group,Murray-Walker (Belgium),€94.7M,€214K,78.1,48.1,54.1,82.9,82,GK,197cm,Left
451707,A. Wright,34,Algeria,"Johnson, Gould and Hodge",Premier League (England),€102.7M,€215K,62.1,52.2,89.1,57.7,82,GK,175cm,Left
451780,H. Mccoy,33,Belgium,"Hawkins, Bennett and Leon",Green and Sons (Iran),€98.6M,€209K,49.8,79.2,52.8,83.0,82,CAM,205cm,Left
192007,R. Richardson,28,Netherlands Antilles,"Nelson, Mosley and Calhoun",Duran-Duarte (Netherlands Antilles),€95.1M,€276K,81.9,55.9,49.6,82.6,82,RW,206cm,Left
265834,D. Hernandez,23,Ethiopia,"Nelson, Mosley and Calhoun",Duran-Duarte (Netherlands Antilles),€78.1M,€197K,47.5,85.7,15.7,71.2,82,RWB,204cm,Right
757478,M. Lambert,24,Algeria,"Dominguez, Norton and Harrington","Rodriguez, Spencer and Lam (Honduras)",€74.7M,€203K,73.1,33.2,84.3,57.5,82,CM,196cm,Right
233309,J. Gilmore,32,Honduras,"Lee, Jenkins and Santos","Rodriguez, Spencer and Lam (Honduras)",€92.2M,€192K,59.2,49.8,89.3,36.4,82,CM,184cm,Right
90185,Mathew Jr.,48,French Polynesia,"Johnson, Gould and Hodge",Premier League (England),€61.2M,€183K,41.4,66.3,85.3,38.7,81,CM,185cm,Left
663660,C. Wright,31,Ethiopia,Bass Inc,"Curtis, Rodriguez and Brock (Algeria)",€94.2M,€180K,56.7,81.9,36.4,77.4,81,RWB,181cm,Right
123161,T. Johnson,22,Algeria,"Vega, Little and Jacobs",Gonzalez-Hammond (Ethiopia),€61.1M,€190K,81.9,32.0,48.1,76.5,81,RW,150cm,Left
254704,P. Taylor,21,Netherlands Antilles,FC Bayern München,Carter and Sons (Equatorial Guinea),€65.4M,€206K,85.6,47.6,65.4,67.2,81,ST,170cm,Right
