ID,Name,Age,Nationality,Team,League,Value,Wage,Attacking,Movement,Defending,Goalkeeping,Overall rating,Position,Height,Preferred foot
508400,J. Perez,49,Palau,Newman and Sons,Premier League (England),€197.8M,€491K,84.0,89.4,32.0,71.8,88,LB,186cm,Left
264620,D. Rogers,27,Zimbabwe,Rodriguez-Lloyd,"Patterson, Gay and Burch (Palau)",€196.6M,€492K,66.4,81.0,68.9,90.8,88,LB,179cm,Right
568628,T. Zimmerman,48,Mauritania,Rodriguez-Lloyd,"Patterson, Gay and Burch (Palau)",€198.9M,€488K,58.4,91.7,29.3,78.1,88,LB,152cm,Left
893538,P. Terry,26,Cote d'Ivoire,Williams-Huber,Payne Inc (Netherlands Antilles),€249M,€548K,85.0,23.7,87.6,45.3,87,RB,169cm,Left
312560,D. Oneal,31,Zimbabwe,FC Barcelona,Brooks and Sons (Cote d'Ivoire),€187.6M,€478K,54.7,81.3,79.3,89.0,87,LB,177cm,Right
755977,D. Walker,35,Dominica,Powell and Sons,"White, Wright and Rodriguez (Zimbabwe)",€192.4M,€477K,90.4,77.8,74.0,52.1,87,ST,158cm,Right
870930,P. Davis,35,Mauritius,"Roth, Hall and Wood",Payne Inc (Netherlands Antilles),€192.6M,€485K,90.4,65.2,76.4,65.0,87,ST,165cm,Right
995058,K. Vazquez,27,Malta,Campbell LLC,Brooks and Sons (Cote d'Ivoire),€193M,€483K,89.6,79.8,67.9,39.7,87,ST,166cm,Right
639405,G. Clark,27,Zimbabwe,Young PLC,Brooks and Sons (Cote d'Ivoire),€187M,€468K,50.1,73.6,83.6,87.1,86,LB,194cm,Right
901628,T. Miller,23,Cote d'Ivoire,Conrad PLC,Perez-James (Palau),€185.7M,€477K,44.7,32.8,90.9,69.8,86,LW,173cm,Left
1102,S. Park,21,Mauritania,Russell-Miller,Suarez-Gordon (Germany),€185.9M,€472K,90.9,58.4,71.6,50.3,86,ST,185cm,Right
828530,Jeffery Baker,22,Mauritania,Rubio-Clark,"Foster, Dennis and Pittman (Japan)",€192.8M,€472K,68.8,91.1,35.3,68.5,86,LB,192cm,Left
517366,J. Turner,24,Dominica,Lucero-Scott,Premier League (England),€185M,€465K,23.8,55.1,94.2,61.9,86,LW,165cm,Left
985981,J. Welch,32,Mauritania,Rodriguez-Lloyd,"Patterson, Gay and Burch (Palau)",€179.9M,€492K,88.7,77.0,65.7,48.8,86,LB,183cm,Left
806338,P. Evans,24,Germany,Wolfe-Ward,Perez-James (Palau),€184.2M,€441K,77.3,25.4,88.9,40.6,86,RB,194cm,Left
872226,L. Pierce,35,Mauritius,Johnson PLC,"King, Richardson and Kennedy (Netherlands Antilles)",€185.8M,€450K,77.9,88.9,43.8,42.4,86,LB,193cm,Left
356199,D. Soto,39,Japan,Escobar and Sons,Premier League (England),€176.3M,€414K,75.4,52.1,48.8,89.1,86,CM,197cm,Left
827639,S. Martin,52,Palau,Gardner-Waller,"White, Wright and Rodriguez (Zimbabwe)",€174.7M,€419K,90.9,66.5,49.0,48.4,85,ST,186cm,Right
311905,Bartlett,29,Germany,Powell and Sons,"White, Wright and Rodriguez (Zimbabwe)",€179.1M,€457K,79.4,41.7,87.4,42.5,85,RB,174cm,Left
788117,J. Nguyen,35,Malta,FC Bayern München,Perez-James (Palau),€184.4M,€429K,87.4,53.4,51.3,77.3,85,CF,193cm,Left
903564,B. Roth,35,Palau,"Johnson, Mathis and Yang",Mcintosh and Sons (Mauritania),€179M,€398K,83.6,24.2,24.6,85.2,85,CDM,202cm,Right
806036,D. Martin,34,Malta,"Young, Smith and Anderson",Suarez-Gordon (Germany),€173.4M,€396K,49.6,47.1,79.7,86.4,85,CDM,154cm,Left
593542,J. Gonzales,27,Malta,FC Bayern München,Perez-James (Palau),€162.5M,€396K,44.8,25.5,92.3,62.7,85,CB,187cm,Right
901779,T. Williams,21,Netherlands Antilles,Thompson-Morgan,Mcintosh and Sons (Mauritania),€174.4M,€399K,87.7,67.2,63.0,72.5,84,LB,203cm,Left
550340,Bruce,26,Mauritania,Campos-Barajas,Premier League (England),€158M,€395K,27.8,27.2,93.6,53.4,84,LW,206cm,Left
304692,R. Fields,24,Mauritania,"Howe, Hill and Morris",Mcintosh and Sons (Mauritania),€172.4M,€394K,88.3,71.9,44.0,47.1,84,ST,185cm,Right
690814,J. Diaz,32,Malta,Wyatt Ltd,Perez-James (Palau),€161.3M,€394K,74.8,72.3,87.5,63.3,84,CDM,168cm,Left
617313,T. Choi,20,Northern Mariana Islands,"French, Moore and Bradshaw","White, Wright and Rodriguez (Zimbabwe)",€159.7M,€395K,62.0,44.9,76.9,85.7,84,LB,182cm,Right
527393,Christian Gordon,33,Cote d'Ivoire,Paris Saint Germain,"White, Wright and Rodriguez (Zimbabwe)",€156.7M,€367K,42.8,73.9,44.7,87.4,84,CM,179cm,Left
658553,S. Phillips,32,Germany,Hudson and Sons,Premier League (England),€152.9M,€405K,74.3,86.6,62.7,74.7,84,LB,166cm,Left
240848,G. Davidson,23,Palau,Lucero-Scott,Premier League (England),€161.2M,€385K,70.3,69.9,88.7,54.9,84,CDM,157cm,Left
675555,J. White,20,Mauritania,Thompson-Morgan,Mcintosh and Sons (Mauritania),€156.9M,€392K,24.9,44.4,88.8,71.3,84,LW,194cm,Left
765672,C. Ward,25,Mauritius,Campos-Barajas,Premier League (England),€149.1M,€352K,86.6,61.8,62.1,74.9,84,LB,150cm,Left
913139,B. Hopkins,38,Northern Mariana Islands,Wyatt Ltd,Perez-James (Palau),€153.4M,€352K,58.2,53.3,58.7,92.1,84,LB,203cm,Right
487280,R. Flores,20,Mauritania,Russell-Miller,Suarez-Gordon (Germany),€152M,€363K,74.7,63.4,66.8,87.2,84,CDM,174cm,Left
520070,K. Gardner,20,Malta,Salinas-Brown,"Patterson, Gay and Burch (Palau)",€150M,€378K,92.0,42.8,48.6,59.2,84,ST,150cm,Right
