ID,Name,Age,Nationality,Team,League,Value,Wage,Attacking,Movement,Defending,Goalkeeping,Overall rating,Position,Height,Preferred foot
551315,T. Wallace,29,Liechtenstein,Wong-Terry,"Daniel, Clark and Werner (Antigua and Barbuda)",€196.7M,€483K,91.5,54.7,89.3,21.7,91,LW,197cm,Left
723823,Daniel Newman,51,Liechtenstein,Gallagher-Mack,"Hayes, Phelps and Taylor (Australia)",€249.7M,€537K,83.1,31.7,92.5,33.2,90,LW,201cm,Left
273197,N. Gray,26,United Arab Emirates,"Williams, Nelson and Watts",Premier League (England),€197.4M,€472K,92.6,66.1,57.8,77.4,89,RW,206cm,Left
671750,M. Acosta,32,Australia,"Garcia, Buckley and Miller",Premier League (England),€196.6M,€474K,75.7,56.2,91.7,26.0,88,LW,169cm,Left
525692,E. Bennett,27,Australia,"Porter, Griffin and Rowland",Premier League (England),€187.9M,€467K,92.3,48.5,76.6,71.3,88,RW,197cm,Left
984680,A. Roberts,29,Zambia,FC Bayern München,Valentine-Odom (Antigua and Barbuda),€195.6M,€461K,89.5,53.9,58.7,81.7,88,RWB,161cm,Left
837707,Todd Jr.,25,Nauru,Winters-Castro,Burke LLC (Zambia),€196.9M,€477K,88.8,42.5,85.0,46.1,88,LW,189cm,Left
290492,G. Ramos,35,United Arab Emirates,Hoffman-Davis,Burke LLC (Zambia),€186.4M,€460K,92.4,73.9,36.4,53.1,88,RM,156cm,Left
962284,T. Bailey,26,Bahrain,Hensley Group,"Garner, Vasquez and Thomas (Bahrain)",€181.3M,€450K,88.1,39.9,85.9,40.2,88,LW,172cm,Left
254176,Kyle Brown,27,Nauru,Villegas PLC,"Hayes, Phelps and Taylor (Australia)",€180.5M,€450K,90.3,33.9,75.6,40.8,87,LW,194cm,Left
647847,W. Clark,31,Liechtenstein,Pierce-Alexander,"Gonzales, Bell and Perez (Bahrain)",€192.3M,€449K,88.7,83.8,49.5,50.4,87,RM,204cm,Left
576372,James Wong,44,Bouvet Island (Bouvetoya),Hamilton-Phillips,Collins LLC (France),€179.4M,€451K,90.2,74.3,44.8,77.4,87,RW,157cm,Left
789796,A. Thompson,20,Belgium,Jefferson-Burgess,Premier League (England),€178.3M,€433K,75.3,90.3,44.6,56.2,87,LWB,185cm,Left
110134,W. Mayo,29,Australia,"Smith, Wilson and Sandoval",Premier League (England),€180.6M,€446K,16.6,54.7,89.7,78.4,87,LW,162cm,Right
