ID,Name,Age,Nationality,Team,League,Value,Wage,Attacking,Movement,Defending,Goalkeeping,Overall rating,Position,Height,Preferred foot
542557,Day,32,Cote d'Ivoire,Everett-Anderson,Bishop-Jones (Croatia),€249.9M,€490K,55.8,93.8,80.9,49.0,91,LW,199cm,Left
724430,J. Atkinson,26,Azerbaijan,"Mitchell, Hansen and Mathis",Bishop-Jones (Croatia),€199.5M,€484K,89.8,33.5,91.7,69.2,91,ST,208cm,Right
172051,R. Jackson,25,Syrian Arab Republic,"Daniels, Roberts and Caldwell","Peters, Wallace and Santos (Ghana)",€198M,€489K,88.0,61.7,90.5,47.9,90,ST,193cm,Right
108002,J. Hill,32,Syrian Arab Republic,"Crawford, Serrano and Welch",Miller and Sons (Cook Islands),€196.3M,€495K,68.8,92.1,79.4,43.2,89,RWB,201cm,Right
893959,John Whitney,54,Romania,Manchester United,Premier League (England),€188.4M,€475K,72.8,35.1,92.8,50.0,89,CDM,202cm,Right
590240,M. Armstrong,30,Cote d'Ivoire,Gray-Stanton,Jarvis LLC (Cote d'Ivoire),€191.8M,€476K,52.3,95.0,45.6,68.3,88,RWB,193cm,Right
852596,J. Howard,46,Cook Islands,Ross-Mitchell,Miller and Sons (Cook Islands),€186.4M,€472K,85.2,52.6,88.4,37.5,88,ST,184cm,Right
762735,B. Howell,23,Cote d'Ivoire,Mcgrath PLC,Wilson-Stone (Saint Pierre and Miquelon),€189M,€475K,92.8,53.1,52.9,72.4,88,RB,156cm,Right
230450,T. Benson,23,Ghana,"Daniels, Roberts and Caldwell","Peters, Wallace and Santos (Ghana)",€186M,€547K,88.5,50.2,87.9,58.0,88,ST,162cm,Right
642649,A. Williams,26,Cote d'Ivoire,Schmidt Inc,Premier League (England),€183.9M,€457K,79.3,54.4,91.2,69.1,88,ST,173cm,Right
33431,Robert Gilbert,48,Cook Islands,Booker-Gallagher,Premier League (England),€173.7M,€461K,85.9,87.4,47.5,70.9,87,RM,169cm,Left
338649,J. Williams,23,Ghana,"Parker, Martinez and Lopez",Miller and Sons (Cook Islands),€177.3M,€469K,31.1,79.5,89.1,71.5,87,LW,195cm,Left
927611,J. Lopez,18,Ghana,Liverpool,Smith-Davidson (Djibouti),€171M,€453K,46.3,69.5,80.2,88.2,87,RW,162cm,Left
517356,C. Harris,24,Congo,Schmidt Inc,Premier League (England),€170.4M,€456K,76.8,89.6,44.7,61.6,86,RM,176cm,Left
607971,W. Davis,21,Congo,"Flores, Walters and Schroeder",Wilson-Stone (Saint Pierre and Miquelon),€173.9M,€453K,83.0,72.8,58.5,87.4,86,RW,193cm,Right
682192,T. Roberts,28,Saint Pierre and Miquelon,Norris-Chase,Jarvis LLC (Cote d'Ivoire),€168.8M,€454K,72.8,89.8,41.5,68.1,86,RM,154cm,Left
617002,Richard Jr.,27,Djibouti,"Smith, Smith and Huang",Wilson-Stone (Saint Pierre and Miquelon),€166.9M,€420K,53.6,89.9,74.8,37.3,86,LW,175cm,Left
