ID,Name,Age,Nationality,Team,League,Value,Wage,Attacking,Movement,Defending,Goalkeeping,Overall rating,Position,Height,Preferred foot
396869,W. Baldwin,21,Aruba,Beltran-Oliver,Terrell Group (Algeria),€195.8M,€488K,93.8,52.8,74.4,90.3,93,GK,183cm,Right
459604,Jackson,29,Christmas Island,Romero Group,Smith-White (Guyana),€196.6M,€467K,31.8,92.9,30.9,86.8,91,CF,203cm,Left
379798,W. Zamora,35,Guyana,Romero Group,Smith-White (Guyana),€192.3M,€478K,44.8,18.7,82.1,92.3,90,CM,162cm,Left
388004,D. Edwards,46,Turkey,Hurst and Sons,"Stephenson, Smith and Hayes (Cameroon)",€198M,€465K,77.1,45.3,94.3,33.8,90,CF,153cm,Right
585506,K. Williams,20,Iran,Gentry-Bowman,Premier League (England),€187.6M,€452K,90.9,87.8,64.3,50.5,90,LWB,185cm,Left
598418,Frederick Wright,52,Iran,Palmer-Stone,Premier League (England),€249M,€448K,91.0,46.3,81.7,37.6,89,CB,157cm,Right
839770,C. Horn,35,Cameroon,Pratt Inc,Premier League (England),€186.5M,€454K,87.4,89.7,69.2,48.1,89,ST,194cm,Left
524451,Sloan,48,Dominica,"Robles, Fischer and Fernandez",Mccarthy Inc (Cameroon),€187.7M,€539K,91.9,44.1,74.3,70.3,88,LM,209cm,Right
147772,Ethan Whitaker,26,Guyana,"Frank, Smith and Jacobs",Vega Ltd (Croatia),€180.3M,€443K,63.0,92.0,74.1,67.2,88,LW,167cm,Left
852444,D. Archer,21,Dominica,"Scott, Vargas and Clark",Premier League (England),€183.9M,€435K,24.5,22.6,75.8,91.8,88,CM,172cm,Left
502786,J. Grant,35,Dominica,"Benson, Jimenez and Strickland",Premier League (England),€181.3M,€431K,74.7,61.2,81.1,90.0,88,RW,198cm,Right
576594,T. Smith,24,Dominica,Morales-Wood,Premier League (England),€191.3M,€435K,63.1,30.2,80.9,90.7,88,RWB,202cm,Right
819407,T. Garza,19,Iran,Baxter LLC,Galloway-Craig (Croatia),€183.3M,€423K,88.1,57.1,67.0,84.5,87,CM,151cm,Right
16997,Carr,24,Algeria,Salinas-Deleon,Premier League (England),€166.2M,€439K,89.0,48.4,82.0,76.5,87,RWB,208cm,Right
893674,Hernandez,31,Guyana,Hodges Ltd,Premier League (England),€187.7M,€417K,81.1,89.5,65.7,46.3,87,RB,168cm,Left
303941,N. Byrd,52,Equatorial Guinea,"Villarreal, Warren and Rodriguez",Premier League (England),€168.5M,€418K,92.7,30.9,70.2,64.3,87,CB,198cm,Right
746560,A. Weaver,47,Cameroon,FC Bayern München,Cisneros Group (Algeria),€151.5M,€401K,93.8,23.9,55.9,66.5,87,CAM,198cm,Right
427097,Jones,26,Croatia,"Wolfe, Duarte and Randall",Cisneros Group (Algeria),€163.2M,€416K,88.4,37.2,69.3,83.0,87,RWB,204cm,Right
707498,T. Solomon,43,Christmas Island,Wright-Kirby,"Smith, Kelley and Miller (Algeria)",€155.7M,€410K,90.2,43.3,76.0,55.6,87,CB,209cm,Right
691257,T. Olsen,32,Turkey,Manchester United,Premier League (England),€151.3M,€401K,62.3,93.8,54.6,63.2,87,RB,163cm,Left
598251,L. Anderson,21,Christmas Island,FC Bayern München,Cisneros Group (Algeria),€154.5M,€375K,89.8,15.5,74.5,69.8,86,CF,207cm,Right
386180,J. Chambers,39,Algeria,"Stone, Fowler and Hall",Mccarthy Inc (Cameroon),€147.3M,€363K,88.7,79.4,42.1,52.2,86,CF,199cm,Left
99535,John Jr.,34,Christmas Island,Collins-Weaver,Smith-White (Guyana),€144.4M,€407K,45.2,89.6,34.5,75.9,86,CAM,155cm,Left
591270,Paul Carroll,34,Aruba,Owens-Thompson,Smith-White (Guyana),€148.1M,€392K,74.5,53.1,44.9,89.6,86,LWB,166cm,Right
583468,D. Maynard,34,Algeria,Scott Ltd,"Guerrero, Moreno and Chavez (Dominica)",€142.7M,€392K,78.7,30.6,46.7,89.1,86,GK,204cm,Right
461256,S. Walter,53,Christmas Island,Salinas-Deleon,Premier League (England),€150.3M,€352K,23.9,36.8,84.0,86.5,86,CDM,154cm,Left
649804,J. Thomas,27,Turkey,Holt-Harris,Mccarthy Inc (Cameroon),€143.8M,€349K,90.1,12.1,74.0,45.8,86,LWB,190cm,Left
961374,Brian Jr.,26,Algeria,Pratt Inc,Premier League (England),€141.1M,€350K,90.2,12.3,72.7,18.6,86,LW,191cm,Left
273364,J. Crawford,26,Iran,Valencia Inc,Vega Ltd (Croatia),€139.8M,€342K,61.9,65.9,92.3,29.3,86,GK,169cm,Right
502871,Ricardo Stevens,35,Croatia,FC Bayern München,Cisneros Group (Algeria),€139.9M,€328K,90.5,72.5,38.8,64.4,86,RWB,193cm,Left
360565,Seth Jr.,35,Iran,"Wolfe, Duarte and Randall",Cisneros Group (Algeria),€144M,€340K,93.4,43.5,60.0,47.3,85,RM,180cm,Left
33122,M. Miller,35,Dominica,Mclaughlin Group,"Guerrero, Moreno and Chavez (Dominica)",€139.8M,€360K,35.0,88.2,10.0,76.5,85,LWB,203cm,Left
393598,Gray,33,Equatorial Guinea,Mcmillan-Williams,Smith-White (Guyana),€134.9M,€333K,10.2,86.4,23.8,80.4,85,CB,194cm,Left
247455,B. Flores,25,Turkey,FC Bayern München,Cisneros Group (Algeria),€134.4M,€328K,91.8,28.8,66.2,21.5,85,CDM,197cm,Left
706238,B. Stewart,32,Japan,Morales-Wood,Premier League (England),€138.2M,€320K,22.7,16.9,73.5,88.8,85,RWB,188cm,Left
870194,Eric Jr.,20,Aruba,"Scott, Vargas and Clark",Premier League (England),€132.2M,€324K,56.1,51.1,94.8,42.8,85,RWB,185cm,Right
329620,B. Rosario,33,Christmas Island,"Gardner, Hughes and Warren","Stephenson, Smith and Hayes (Cameroon)",€129.9M,€311K,86.9,43.3,75.3,80.8,85,CF,178cm,Right
452902,D. Hansen,36,Aruba,Taylor-Hicks,Mccarthy Inc (Cameroon),€139M,€309K,85.9,62.3,83.9,68.5,85,ST,173cm,Right
306591,T. Wong,22,Christmas Island,"Thomas, Middleton and Richards",Galloway-Craig (Croatia),€127.3M,€317K,88.5,42.6,49.4,76.3,85,CDM,210cm,Right
929685,M. King,24,Equatorial Guinea,Lutz LLC,Smith-White (Guyana),€130.4M,€315K,88.8,19.2,72.3,52.2,85,LB,206cm,Right
749658,R. Young,22,Croatia,Morales-Wood,Premier League (England),€118.1M,€298K,92.4,61.8,53.9,51.8,85,LWB,190cm,Right
639290,W. Ellis,48,Equatorial Guinea,Richardson-Wong,Galloway-Craig (Croatia),€127M,€297K,46.0,51.9,93.2,57.7,84,RB,163cm,Right
