ID,Name,Age,Nationality,Team,League,Value,Wage,Attacking,Movement,Defending,Goalkeeping,Overall rating,Position,Height,Preferred foot
796620,M. Collins,23,Costa Rica,Koch-Schneider,Premier League (England),€181.7M,€493K,91.8,30.2,59.4,83.0,90,LB,195cm,Left
281992,John Hogan,22,Thailand,"Thomas, Jones and Suarez",Premier League (England),€187.3M,€499K,90.3,62.4,75.7,88.8,90,CB,196cm,Left
41287,K. Caldwell,44,Thailand,Watson-Cook,Premier League (England),€246.1M,€492K,89.9,41.8,19.2,82.4,88,CDM,167cm,Right
606934,Savage,23,Mali,Bonilla LLC,Patel and Sons (Costa Rica),€184.6M,€497K,69.6,91.6,78.9,48.2,88,CM,174cm,Left
140768,D. Shaffer,31,Saint Helena,Herring and Sons,Harmon and Sons (North Macedonia),€179.3M,€480K,89.0,79.2,76.0,52.5,87,CB,163cm,Left
640660,T. Gomez,16,Myanmar,"Hess, Garcia and Cruz",Johnson Group (Costa Rica),€179.4M,€476K,62.3,28.6,75.2,91.0,87,RWB,185cm,Right
76629,Samuel Jr.,20,Saint Helena,Liverpool,Premier League (England),€177.1M,€549K,91.9,50.1,50.9,69.3,87,RW,186cm,Left
131229,N. Allison,20,Germany,"Donaldson, Gibson and Cooper",Johnson Group (Costa Rica),€189.9M,€472K,16.3,70.3,91.5,40.4,86,LM,202cm,Right
729662,B. Buckley,31,Estonia,"Robertson, Smith and Meyer","Sanders, Diaz and Warner (Germany)",€175.5M,€471K,87.4,83.2,53.4,66.1,86,CB,205cm,Left
943412,Garrett Sullivan,45,Wallis and Futuna,"Sanford, Kelly and Edwards",Wright-Hobbs (Mali),€173.2M,€479K,92.8,37.2,44.5,65.6,86,LB,201cm,Left
846060,Miller,31,Wallis and Futuna,Schmidt and Sons,Meyer-Frey (Wallis and Futuna),€172.2M,€470K,81.8,27.1,74.3,86.9,86,RW,151cm,Right
928036,M. Rodgers,49,Ghana,Miller Group,Kelly PLC (Wallis and Futuna),€174.8M,€467K,91.1,44.9,35.5,70.9,86,LB,176cm,Left
85079,Hopkins,25,North Macedonia,Thompson-Molina,Burke Inc (Myanmar),€171.3M,€462K,50.8,92.2,67.0,35.2,86,CM,183cm,Left
279097,Austin Roberson,25,Myanmar,"Thomas, Snow and Hicks",Kelly PLC (Wallis and Futuna),€170.7M,€461K,49.4,38.3,83.2,85.4,85,RB,175cm,Left
967518,C. Lee,23,Germany,Montgomery PLC,"Sanders, Diaz and Warner (Germany)",€180.3M,€463K,92.7,25.5,60.6,30.4,85,CDM,191cm,Left
140408,F. Vaughn,31,Myanmar,Lane-Ramirez,Cole LLC (Brunei Darussalam),€165.1M,€442K,80.5,62.9,47.2,86.7,85,CB,153cm,Left
796062,W. Elliott,20,Mali,Brock PLC,Premier League (England),€163.1M,€457K,78.2,54.3,62.8,86.7,85,CB,158cm,Left
763419,George Miller,28,Thailand,"Price, Moore and Garza",Patel and Sons (Costa Rica),€167.6M,€436K,69.4,33.9,62.5,89.6,85,RWB,182cm,Right
812648,Kyle Jr.,30,Saint Helena,"Hess, Garcia and Cruz",Johnson Group (Costa Rica),€164.4M,€440K,89.1,40.6,72.8,72.5,85,RW,209cm,Right
805143,E. Durham,33,Estonia,Porter PLC,Premier League (England),€165M,€441K,85.2,38.9,43.0,83.1,85,CDM,151cm,Right
731850,R. Knight,28,Thailand,Blackburn-Wiley,Patel and Sons (Costa Rica),€153M,€427K,88.0,25.4,70.4,76.6,85,RW,155cm,Right
462382,Gregory Jr.,29,Costa Rica,"Robbins, Russell and Short",Premier League (England),€158.1M,€425K,75.9,53.6,70.0,88.6,85,RWB,164cm,Right
552626,J. Davis,29,Myanmar,Brock PLC,Premier League (England),€153.9M,€416K,92.0,41.1,51.7,65.9,85,LB,170cm,Left
796101,S. Sweeney,18,Germany,Watson-Cook,Premier League (England),€163.1M,€431K,42.3,86.8,77.6,34.0,84,CM,172cm,Left
444504,B. Blake,22,Estonia,Vasquez-Espinoza,Wright-Hobbs (Mali),€142M,€410K,73.3,52.8,80.9,85.0,84,RWB,200cm,Right
452881,D. Christensen,26,Costa Rica,Ray LLC,"Sanders, Diaz and Warner (Germany)",€147M,€412K,50.4,39.8,86.0,76.7,84,LWB,181cm,Right
756251,E. Jones,32,Thailand,Stone Inc,Premier League (England),€147.6M,€404K,67.3,89.9,64.6,51.9,84,CM,173cm,Left
412823,K. Wilson,35,North Macedonia,Ray LLC,"Sanders, Diaz and Warner (Germany)",€141.2M,€396K,55.4,87.3,75.5,52.0,84,CM,175cm,Left
192103,A. Thomas,34,Germany,Rice-Lewis,Premier League (England),€136.4M,€436K,54.0,86.7,74.9,32.2,84,CM,157cm,Left
372418,C. Rhodes,16,Costa Rica,"Nunez, Fields and Waller",Premier League (England),€159.1M,€396K,54.7,17.6,86.0,77.3,84,LWB,197cm,Right
823206,D. Guzman,33,Thailand,Hill Ltd,Cole LLC (Brunei Darussalam),€125.5M,€393K,88.6,22.1,31.5,70.4,84,LB,172cm,Left
