ID,Name,Age,Nationality,Team,League,Value,Wage,Attacking,Movement,Defending,Goalkeeping,Overall rating,Position,Height,Preferred foot
852433,K. Drake,32,Rwanda,"Lee, Nguyen and Johnson",Premier League (England),€198.2M,€488K,83.2,56.9,93.5,84.5,91,GKP,188cm,Right
295296,J. Parker,27,Indonesia,"Hill, Wagner and Watkins",Premier League (England),€186.8M,€496K,78.5,40.4,94.2,40.0,90,WNG,153cm,Left
821072,R. Garcia,29,Sudan,Flynn LLC,Baldwin-Rivera (Saint Pierre and Miquelon),€188.9M,€497K,87.2,34.8,89.6,45.9,89,MID,159cm,Right
223882,D. Dillon,20,Saint Pierre and Miquelon,Reeves-Pham,Baldwin-Rivera (Saint Pierre and Miquelon),€197.2M,€549K,83.4,60.8,90.3,63.7,89,MID,150cm,Right
117954,J. Banks,27,Saint Pierre and Miquelon,Flynn LLC,Baldwin-Rivera (Saint Pierre and Miquelon),€248.9M,€483K,14.2,79.4,92.1,33.5,89,FWD,186cm,Left
118532,T. Juarez,42,Turks and Caicos Islands,"Christian, Wallace and Harding",Premier League (England),€177.5M,€469K,84.7,61.4,90.8,66.7,89,MID,205cm,Right
477319,Jack Thompson,30,Sudan,"Rodriguez, Gates and Nelson",Simmons-Johnson (Indonesia),€181.8M,€487K,44.9,69.7,93.8,59.8,88,FWD,164cm,Left
952527,J. Perkins,47,Sudan,King LLC,Premier League (England),€182.6M,€485K,40.7,47.7,93.6,72.5,88,SPT,181cm,Left
551366,G. Davis,27,Saint Pierre and Miquelon,Gonzalez Ltd,"Shepard, Hogan and Hall (Thailand)",€166.2M,€468K,32.6,82.0,44.1,89.7,88,FWD,207cm,Left
846385,J. Wright,34,Rwanda,"Smith, Blanchard and Brown","Shepard, Hogan and Hall (Thailand)",€185.5M,€458K,20.7,61.1,93.8,69.3,88,DEF,173cm,Left
740488,James Jr.,28,Tonga,Lopez-Turner,Brown-White (Somalia),€169.2M,€463K,34.9,58.2,94.3,68.8,88,GKP,205cm,Left
143146,J. Gutierrez,31,Sudan,Allen PLC,"Shepard, Hogan and Hall (Thailand)",€167.4M,€495K,45.6,71.9,92.8,72.3,88,WNG,205cm,Left
189712,J. Conway,30,Indonesia,Browning-Williams,"Shepard, Hogan and Hall (Thailand)",€164.1M,€446K,30.1,88.9,83.1,56.6,87,SPT,172cm,Right
836905,S. Mullins,23,Sudan,Morris Group,Simmons-Johnson (Indonesia),€164.1M,€446K,62.7,76.1,15.9,90.3,87,GKP,198cm,Left
870038,M. Kelly,29,Faroe Islands,"Rodriguez, Gates and Nelson",Simmons-Johnson (Indonesia),€162.8M,€450K,47.6,47.7,89.2,81.7,87,DEF,150cm,Left
689981,Jay Arroyo,32,Somalia,Bailey Inc,Premier League (England),€166.8M,€448K,92.9,30.5,63.2,68.1,87,GKP,171cm,Left
985632,Christian Carroll,21,Rwanda,Johnson-Montgomery,"Curtis, Ashley and Gentry (Faroe Islands)",€162.8M,€422K,93.0,43.6,67.4,16.7,87,SPT,171cm,Right
133716,V. Silva,34,Indonesia,Davis LLC,"Curtis, Ashley and Gentry (Faroe Islands)",€162.7M,€435K,74.1,62.2,91.0,41.6,87,DEF,175cm,Left
658205,Robinson,33,Indonesia,Williams Group,Herman-Fletcher (Saint Pierre and Miquelon),€163.8M,€431K,81.6,39.5,88.4,48.1,87,AMF,204cm,Right
608612,T. Wood,34,Indonesia,Manchester United,Premier League (England),€161.5M,€469K,33.8,82.1,87.8,54.9,87,FWD,201cm,Left
8389,L. Stevenson,39,Indonesia,Fuller-Barajas,Herman-Fletcher (Saint Pierre and Miquelon),€153.4M,€399K,48.0,71.2,91.0,59.6,86,AMF,199cm,Right
401768,D. Walters,23,Turks and Caicos Islands,Paris Saint Germain,"Hurst, Quinn and Barnes (Thailand)",€160.9M,€419K,39.0,87.1,23.9,83.0,86,AMF,185cm,Left
124034,J. Jones,30,Thailand,"King, Armstrong and Mack",Premier League (England),€161.3M,€415K,68.0,51.0,91.8,56.5,86,GKP,209cm,Right
640219,Michael Jr.,25,Faroe Islands,Hendrix-Leonard,Premier League (England),€154.3M,€437K,67.5,30.1,27.3,92.8,86,WNG,171cm,Right
321214,A. Cortez,24,Indonesia,Flynn LLC,Baldwin-Rivera (Saint Pierre and Miquelon),€152.4M,€419K,57.5,90.1,74.8,63.1,86,GKP,210cm,Right
108305,House,26,Saint Pierre and Miquelon,Flynn LLC,Baldwin-Rivera (Saint Pierre and Miquelon),€150.9M,€393K,43.4,50.0,90.8,71.3,86,SPT,150cm,Left
861972,J. Kramer,22,Indonesia,Paris Saint Germain,"Hurst, Quinn and Barnes (Thailand)",€150.9M,€395K,34.5,74.8,43.1,89.2,86,AMF,179cm,Left
272326,King,22,Saint Pierre and Miquelon,Browning-Williams,"Shepard, Hogan and Hall (Thailand)",€153.1M,€398K,83.6,61.2,41.3,86.3,86,SPT,186cm,Right
322047,Julian Reynolds,22,Faroe Islands,Jordan-Mccarthy,"Kaufman, Bolton and Fox (Faroe Islands)",€141.5M,€397K,84.7,50.1,86.1,76.6,86,WNG,168cm,Right
806533,Ethan Jr.,24,South Africa,Paris Saint Germain,"Hurst, Quinn and Barnes (Thailand)",€150.2M,€393K,52.7,89.2,74.3,76.9,86,DEF,153cm,Right
715271,Charles Jr.,26,Liechtenstein,Liverpool,Premier League (England),€144.4M,€383K,58.7,41.0,66.3,91.2,86,GKP,174cm,Left
753940,Nicholas Carr,21,Faroe Islands,"Lee, Nguyen and Johnson",Premier League (England),€146.1M,€381K,78.8,44.2,87.0,80.9,85,FWD,168cm,Right
868990,Brad Dean,32,Faroe Islands,Shaffer-Stevens,Premier League (England),€124.1M,€369K,65.8,55.5,20.2,91.2,85,SPT,204cm,Left
697603,T. Joseph,22,Turks and Caicos Islands,Lopez-Turner,Brown-White (Somalia),€143.4M,€370K,70.6,47.3,89.0,72.9,85,FWD,190cm,Right
