ID,Name,Age,Nationality,Team,League,Value,Wage,Attacking,Movement,Defending,Goalkeeping,Overall rating,Position,Height,Preferred foot
886906,R. Bryant,22,Saint Barthelemy,Nixon and Sons,Premier League (England),€197.9M,€490K,92.8,93.6,35.6,79.4,93,LWB,210cm,Right
174919,Kenneth Jr.,31,Romania,"Vargas, Hall and Mitchell",Premier League (England),€197M,€541K,61.0,92.8,37.1,88.4,92,LWB,174cm,Right
205307,T. Benjamin,31,Papua New Guinea,"Zamora, Smith and Garcia",Premier League (England),€197.6M,€480K,90.9,80.0,44.2,87.4,90,LWB,176cm,Right
223421,Boyer,21,Tonga,"Vargas, Hall and Mitchell",Premier League (England),€193.4M,€481K,91.4,85.9,73.1,69.9,90,RM,205cm,Right
967996,Joshua Jr.,21,Spain,Wade Group,Wilson-Fox (French Polynesia),€249.5M,€480K,92.3,78.4,47.7,52.8,89,LWB,172cm,Right
583371,S. Jackson,24,Saint Barthelemy,"Atkins, Garcia and Brown","Parker, Torres and Macias (Saint Barthelemy)",€190.6M,€471K,79.2,52.2,33.8,91.9,89,CDM,184cm,Left
486374,T. Sherman,24,Guinea,"Zamora, Smith and Garcia",Premier League (England),€178.9M,€477K,87.7,88.8,74.9,44.5,89,RM,198cm,Right
331390,N. Perez,31,Tonga,Lynn Group,Premier League (England),€177.9M,€475K,74.0,45.7,20.4,93.9,89,CDM,175cm,Left
510768,King,33,Sierra Leone,"Stewart, Singh and Larsen",Premier League (England),€177.1M,€468K,89.1,62.0,36.5,84.4,88,LWB,167cm,Right
961669,S. Valenzuela,31,Spain,Garza PLC,"Torres, Flores and Daniels (Faroe Islands)",€176.3M,€459K,91.3,76.3,55.3,72.8,88,RM,200cm,Right
525812,J. Smith,33,Romania,Cooper Inc,Premier League (England),€187.3M,€457K,93.5,64.7,35.6,68.8,87,LWB,158cm,Right
894462,J. Ponce,31,Malta,Roach PLC,"Williams, Evans and Russell (Papua New Guinea)",€176.3M,€474K,69.6,55.6,38.3,92.3,87,CDM,169cm,Left
35279,J. Peterson,27,Saint Barthelemy,"Duran, Wells and Gaines",Frazier Inc (Romania),€162.4M,€450K,53.6,76.8,90.9,34.5,87,CB,157cm,Left
257351,E. Eaton,23,Tonga,"Rodriguez, Jackson and Graves",Morrison Ltd (Bulgaria),€170.3M,€447K,85.0,68.4,47.3,87.5,87,LWB,158cm,Right
557295,Henry Jr.,23,Tonga,Barrett-Walker,Morrison Ltd (Bulgaria),€175.6M,€451K,58.1,86.0,53.3,85.9,86,LWB,209cm,Right
647684,M. Johnson,29,Tonga,FC Barcelona,"Rodriguez, Sanchez and Malone (Guinea)",€161.5M,€460K,75.9,57.0,28.7,88.8,86,CDM,159cm,Left
328659,Michael Jr.,25,Faroe Islands,"Vargas, Hall and Mitchell",Premier League (England),€161M,€434K,77.6,51.5,89.4,14.2,86,CB,169cm,Left
296774,J. Jones,36,Papua New Guinea,Coleman Ltd,Premier League (England),€161.5M,€455K,90.2,64.4,74.2,35.3,86,RM,189cm,Right
288708,J. Daniels,23,Faroe Islands,Henson-Brooks,Premier League (England),€161.2M,€440K,76.7,88.6,55.3,79.0,86,LWB,154cm,Right
600295,T. Ayers,52,Sierra Leone,"Vargas, Hall and Mitchell",Premier League (England),€168.2M,€435K,88.0,78.4,33.9,62.9,86,LWB,200cm,Right
256616,D. Reed,24,French Polynesia,Cooper Inc,Premier League (England),€153.8M,€417K,68.1,53.4,22.7,91.5,86,CDM,200cm,Left
716277,Alex Obrien,36,Saint Barthelemy,"Vargas, Hall and Mitchell",Premier League (England),€144.6M,€430K,61.4,52.3,10.7,93.9,86,CDM,181cm,Left
683690,Joseph Jr.,28,Sierra Leone,Bowers and Sons,Frazier Inc (Romania),€160.5M,€416K,93.5,64.6,30.0,57.4,86,LWB,206cm,Right
1471,D. Turner,33,Spain,"Hicks, Ryan and Turner","Torres, Flores and Daniels (Faroe Islands)",€152.3M,€412K,88.0,68.5,31.3,76.5,85,LWB,192cm,Right
296907,E. Avery,20,Romania,Collins and Sons,Morrison Ltd (Bulgaria),€137.5M,€389K,90.0,56.8,47.2,71.3,85,LWB,163cm,Right
985665,White,25,French Polynesia,Blake-Mendoza,"Rodriguez, Sanchez and Malone (Guinea)",€156.2M,€386K,89.9,71.8,64.9,55.4,85,LWB,159cm,Right
238563,Douglas Bolton,22,Faroe Islands,"Rodriguez, Jackson and Graves",Morrison Ltd (Bulgaria),€139.8M,€400K,68.9,89.1,59.4,63.6,84,LWB,187cm,Right
314839,A. Rodriguez,25,Romania,"Mccullough, Robertson and Mcdonald","Carpenter, Santos and Hanson (Papua New Guinea)",€135.6M,€387K,78.2,44.7,37.7,85.5,84,GK,184cm,Left
271040,W. Greene,35,Sierra Leone,Bowers and Sons,Frazier Inc (Romania),€127M,€362K,67.0,32.1,88.6,34.3,83,RW,167cm,Right
271090,R. Lester,20,Guinea,Barrett-Walker,Morrison Ltd (Bulgaria),€126.8M,€356K,13.8,40.7,85.8,75.4,83,RW,163cm,Left
