ID,Name,Age,Nationality,Team,League,Value,Wage,Attacking,Movement,Defending,Goalkeeping,Overall rating,Position,Height,Preferred foot
281967,S. Miller,26,Bouvet Island (Bouvetoya),Warren and Sons,"Baker, Deleon and Reyes (Pitcairn Islands)",€198.9M,€491K,94.6,41.0,38.5,94.1,94,GK,200cm,Left
241639,J. Lopez,24,Israel,Alexander LLC,Thomas-Waller (Greece),€197.7M,€498K,86.4,22.6,32.4,94.6,93,GK,153cm,Left
191034,Singh,23,Bouvet Island (Bouvetoya),Richardson-Frank,Payne-Nunez (Dominica),€249.3M,€498K,85.0,26.1,35.4,94.4,92,GK,201cm,Left
894579,J. Cooper,48,Turks and Caicos Islands,Walter LLC,Bowman Ltd (Bouvet Island (Bouvetoya)),€198.4M,€550K,84.6,38.4,47.3,91.9,90,GK,205cm,Left
583683,E. Ballard,33,Gabon,Young LLC,Premier League (England),€194.6M,€498K,86.3,55.8,38.1,91.6,90,GK,189cm,Left
469845,A. Lawson,27,Mauritius,Gonzalez-Thompson,"Harrell, Cantu and Sharp (Mauritius)",€196.5M,€490K,91.1,35.5,45.1,84.8,90,GK,205cm,Left
958926,D. Johnson,22,Palau,Cook-Peterson,Wilson-Reeves (Bouvet Island (Bouvetoya)),€195.1M,€484K,91.9,50.5,61.3,81.7,89,GK,172cm,Left
878297,Zachary Jr.,33,Greece,"Compton, Stokes and Parsons",Reyes Ltd (Angola),€198.8M,€483K,94.6,21.4,59.4,72.1,89,GK,209cm,Left
952390,B. Villanueva,30,Cote d'Ivoire,Norris LLC,Bowman Ltd (Bouvet Island (Bouvetoya)),€189.9M,€479K,86.4,52.7,68.2,90.2,89,GK,175cm,Left
730383,W. Murillo,27,Benin,Paul-Oconnor,Thomas-Waller (Greece),€195.4M,€489K,89.6,20.6,65.8,84.1,88,GK,161cm,Left
951630,G. Hanna,31,Mauritius,Sherman LLC,Premier League (England),€193.2M,€481K,58.4,49.9,73.7,92.3,88,CF,178cm,Right
386388,J. Stevenson,40,Greece,Chambers Inc,Payne PLC (France),€190M,€481K,45.5,74.5,59.8,92.3,88,CF,163cm,Right
608178,S. Campbell,33,Western Sahara,Bell-Carter,Premier League (England),€185.4M,€472K,81.3,53.4,46.3,89.6,88,GK,164cm,Left
953491,I. Wyatt,28,Guatemala,Torres-Stevens,Page-Sanchez (Dominica),€194M,€475K,15.8,66.8,94.2,69.1,88,CB,183cm,Right
765104,Brandon Jr.,32,Guatemala,Chambers Inc,Payne PLC (France),€184.7M,€467K,29.0,78.8,91.4,74.0,88,CM,199cm,Left
331517,J. Baxter,35,Cote d'Ivoire,Cook-Peterson,Wilson-Reeves (Bouvet Island (Bouvetoya)),€188.9M,€472K,33.1,41.6,94.7,67.4,88,CB,209cm,Right
540740,Cesar Jennings,29,Paraguay,"English, Walsh and Roy",Miller-Hall (Turks and Caicos Islands),€181.7M,€483K,13.4,71.9,92.1,34.9,87,LWB,161cm,Right
966750,Brooks,29,Israel,"Rios, Moreno and Rangel",Klein Ltd (Greece),€180.4M,€461K,53.5,80.7,76.8,89.1,87,CF,206cm,Right
