ID,Name,Age,Nationality,Team,League,Value,Wage,Attacking,Movement,Defending,Goalkeeping,Overall rating,Position,Height,Preferred foot
893904,L. Ayala,22,Christmas Island,Johnson PLC,White-Flores (Bouvet Island (Bouvetoya)),€197.4M,€494K,94.3,21.6,82.9,54.5,91,CM,195cm,Left
683295,Porter,22,Dominica,Levy Group,"King, Chandler and Taylor (Mali)",€197.2M,€549K,90.1,68.1,35.0,91.6,91,CB,167cm,Left
852456,D. Cohen,35,Mali,Berger Inc,White-Flores (Bouvet Island (Bouvetoya)),€198.7M,€486K,85.6,50.7,34.5,91.5,90,LB,161cm,Left
10620,P. Bruce,32,France,Lee-Allen,Li Inc (Christmas Island),€249.4M,€496K,89.1,87.3,20.4,90.3,90,CM,163cm,Left
117859,R. Anderson,25,Vanuatu,Lucas-Beasley,Li Inc (Christmas Island),€187.5M,€482K,91.8,80.2,42.2,49.0,89,RWB,187cm,Left
421109,M. Valenzuela,29,Vanuatu,"Schultz, Johnson and Aguilar",Premier League (England),€192.3M,€482K,87.0,89.7,44.4,80.2,89,ST,199cm,Left
593513,Joseph Miller,24,Mali,"Schultz, Johnson and Aguilar",Premier League (England),€192.7M,€480K,86.5,76.3,26.0,89.9,89,LB,160cm,Left
164033,C. Hill,23,France,Griffin Ltd,Premier League (England),€192.4M,€484K,70.9,76.5,23.6,91.2,88,RM,178cm,Left
829468,Jeff Jr.,44,Dominica,"Allen, Howard and Bruce",Coleman-Williams (Mali),€187M,€489K,92.5,74.9,46.1,67.1,88,CDM,170cm,Left
289740,R. Hernandez,31,Malta,FC Barcelona,"King, Chandler and Taylor (Mali)",€186.1M,€472K,42.8,88.2,67.5,85.5,88,LW,189cm,Right
745720,J. Martin,23,Vanuatu,Manchester United,Premier League (England),€185.3M,€458K,70.3,56.2,38.7,92.6,88,RW,178cm,Left
581681,P. Holmes,32,Bouvet Island (Bouvetoya),Vaughan-Young,White-Flores (Bouvet Island (Bouvetoya)),€189.7M,€470K,92.1,20.8,69.9,17.8,87,ST,156cm,Left
66470,K. Gray,30,Malta,Smith-Perez,Orozco-Sosa (Christmas Island),€175.8M,€440K,80.7,35.3,89.7,47.4,87,RM,207cm,Left
960506,Eduardo Jr.,31,Malta,Walker Group,"Valdez, Lee and Moore (Vanuatu)",€173.5M,€437K,88.7,83.8,52.8,55.4,87,CDM,179cm,Left
813690,E. Cherry,30,Malta,"Marquez, Nicholson and Anderson","Valdez, Lee and Moore (Vanuatu)",€186.7M,€447K,89.4,78.2,30.3,53.5,87,LM,159cm,Left
338736,J. Bush,33,Dominica,Paris Saint Germain,Premier League (England),€184.5M,€476K,34.4,83.4,87.6,76.9,87,RWB,171cm,Right
781552,C. Lopez,20,Vanuatu,Li and Sons,Coleman-Williams (Mali),€167.1M,€415K,19.2,80.7,89.0,56.2,87,RB,151cm,Right
803301,Matthew Jr.,26,French Polynesia,Mccullough-Alexander,Premier League (England),€169.5M,€414K,87.3,19.4,80.6,48.8,86,LW,195cm,Left
557740,G. Mcmillan,22,Sudan,Burgess and Sons,Orozco-Sosa (Christmas Island),€160.1M,€427K,69.4,92.0,55.1,55.3,86,GK,205cm,Right
689322,B. Mckay,25,Christmas Island,Harris-Wells,Logan Ltd (Christmas Island),€183.4M,€441K,87.7,81.2,53.4,69.2,86,ST,188cm,Left
264114,J. Wright,30,France,Lucas-Beasley,Li Inc (Christmas Island),€160.7M,€414K,37.7,77.0,88.0,80.4,86,CM,167cm,Right
641297,J. Ramsey,33,Christmas Island,Boyd-Payne,Logan Ltd (Christmas Island),€156.9M,€404K,60.5,86.6,77.6,85.0,86,CAM,174cm,Right
789432,J. Johnson,21,Bouvet Island (Bouvetoya),Jones LLC,White-Flores (Bouvet Island (Bouvetoya)),€151.1M,€418K,77.2,89.6,63.1,49.6,86,LB,201cm,Left
569065,M. Huffman,48,France,"Blair, Strickland and Perry",Premier League (England),€152.7M,€400K,84.7,86.1,46.6,70.8,86,RWB,200cm,Left
893939,J. Wilson,24,France,Garcia-Frazier,White-Flores (Bouvet Island (Bouvetoya)),€149.8M,€378K,85.8,66.4,50.4,81.7,85,RWB,208cm,Left
853583,M. Scott,21,Bouvet Island (Bouvetoya),Williams-Flynn,Premier League (England),€148M,€396K,51.4,83.3,54.8,86.2,85,RB,171cm,Right
281216,B. Bennett,29,Honduras,Diaz PLC,Premier League (England),€144.2M,€383K,23.8,59.4,85.9,83.7,85,GK,181cm,Right
141999,J. Singleton,32,Dominica,FC Barcelona,"King, Chandler and Taylor (Mali)",€143.8M,€414K,36.9,69.6,90.1,68.6,85,CDM,201cm,Right
150378,Jeffrey Jr.,44,Dominica,Garcia-Frazier,White-Flores (Bouvet Island (Bouvetoya)),€142.6M,€384K,53.1,71.9,89.2,59.2,85,CDM,165cm,Right
732509,S. Mills,26,Dominica,Griffin-Johnson,"King, Chandler and Taylor (Mali)",€144.2M,€376K,49.4,18.5,90.8,69.4,85,CM,150cm,Right
716488,Chad Jr.,16,French Polynesia,Sanchez Inc,"King, Chandler and Taylor (Mali)",€137.8M,€377K,88.6,72.7,61.3,40.5,85,GK,202cm,Left
843957,J. Henson,30,Zambia,Garcia-Frazier,White-Flores (Bouvet Island (Bouvetoya)),€129.9M,€377K,85.8,78.5,32.1,42.2,84,CM,159cm,Left
352476,G. Lang,25,Christmas Island,Carter Ltd,Premier League (England),€131.8M,€360K,79.1,86.0,43.1,32.5,84,CDM,196cm,Left
999684,A. Little,22,Bouvet Island (Bouvetoya),Sanchez Inc,"King, Chandler and Taylor (Mali)",€129M,€362K,70.1,31.0,88.7,39.3,84,RM,191cm,Left
459596,Steven Jr.,23,French Polynesia,Carter Ltd,Premier League (England),€127.4M,€366K,48.8,59.3,87.8,74.2,84,CF,154cm,Right
910320,T. Neal,16,Mali,FC Bayern München,"Valdez, Lee and Moore (Vanuatu)",€129.3M,€359K,88.6,70.7,59.1,23.6,84,LW,204cm,Left
287768,P. Jones,22,Christmas Island,Burgess and Sons,Orozco-Sosa (Christmas Island),€122M,€374K,88.7,56.1,71.9,54.5,84,LWB,150cm,Left
771130,J. Robbins,40,Malta,Mccullough-Alexander,Premier League (England),€119.2M,€339K,38.7,82.5,84.5,67.7,84,LB,155cm,Right
935968,D. Hall,40,Malta,Lucas-Beasley,Li Inc (Christmas Island),€119.9M,€338K,58.8,86.2,56.1,79.4,84,LB,170cm,Right
837959,K. Stewart,27,Christmas Island,Lucas-Beasley,Li Inc (Christmas Island),€121.3M,€336K,83.6,84.5,49.7,82.6,84,LB,168cm,Left
109528,K. Acevedo,47,France,FC Barcelona,"King, Chandler and Taylor (Mali)",€105.4M,€347K,94.7,49.8,51.5,47.1,84,RB,197cm,Left
560651,M. Williams,46,Malta,"Brown, Peterson and Davis",Premier League (England),€104.5M,€335K,75.9,78.0,39.5,85.7,84,ST,167cm,Left
265784,J. Cowan,26,Zambia,Walker Group,"Valdez, Lee and Moore (Vanuatu)",€109.3M,€314K,92.8,59.3,23.0,38.6,84,ST,197cm,Right
995146,R. Moran,25,Malta,Li and Sons,Coleman-Williams (Mali),€127.6M,€321K,85.5,78.9,38.7,42.9,84,CM,171cm,Right
274321,Joshua Oconnell,33,Mali,Lee-Allen,Li Inc (Christmas Island),€100.1M,€308K,78.6,86.2,54.2,57.1,84,RB,154cm,Right
618476,L. Alvarez,35,Bouvet Island (Bouvetoya),"Brown, Peterson and Davis",Premier League (England),€102.4M,€321K,59.2,79.3,27.9,86.0,84,RWB,209cm,Left
434811,S. Mejia,51,Sudan,Taylor-Le,Orozco-Sosa (Christmas Island),€98.7M,€314K,45.9,78.3,84.9,50.6,83,RM,203cm,Right
804209,J. Boone,44,Vanuatu,Lucas-Beasley,Li Inc (Christmas Island),€115.5M,€307K,45.3,26.7,89.5,61.8,83,CF,184cm,Right
92580,M. Zimmerman,20,Dominica,Jones LLC,White-Flores (Bouvet Island (Bouvetoya)),€83.4M,€306K,38.2,40.2,89.1,65.3,83,CM,181cm,Right
781116,M. Johnson,30,Malta,Harris-Wells,Logan Ltd (Christmas Island),€90.2M,€306K,88.2,67.1,27.2,55.3,83,RB,193cm,Left
953271,S. Russo,15,Mali,"Chan, Hoover and Rios",Premier League (England),€97.6M,€306K,51.4,91.3,46.5,56.7,83,GK,198cm,Left
229793,M. Porter,35,Vanuatu,"Brown, Peterson and Davis",Premier League (England),€92.8M,€297K,88.0,52.5,30.8,66.0,82,ST,171cm,Left
422,D. Smith,26,France,Williams Ltd,"Kirk, Garcia and Martin (Vanuatu)",€73.3M,€287K,33.2,44.2,86.0,69.5,82,RW,191cm,Right
58409,Rodgers,31,French Polynesia,"Charles, Keith and Taylor",Orozco-Sosa (Christmas Island),€62M,€294K,84.7,72.2,33.6,40.8,82,LM,183cm,Right
388003,M. Norris,35,France,Jones LLC,White-Flores (Bouvet Island (Bouvetoya)),€69.1M,€292K,18.2,48.0,84.9,72.5,82,RWB,183cm,Right
412583,C. Page,29,Bouvet Island (Bouvetoya),Harris-Peterson,Premier League (England),€88.5M,€288K,61.0,88.8,40.2,32.6,82,CF,177cm,Right
642087,William Huff,20,Bouvet Island (Bouvetoya),Smith-Mcgee,Coleman-Williams (Mali),€56.8M,€276K,72.6,85.8,43.9,57.8,82,RM,185cm,Right
68962,P. Leonard,48,Vanuatu,Mccullough-Alexander,Premier League (England),€60.9M,€281K,84.1,45.3,76.4,22.4,82,LW,159cm,Left
740945,C. Robles,29,Mali,"Marquez, Nicholson and Anderson","Valdez, Lee and Moore (Vanuatu)",€81.8M,€285K,42.6,68.5,84.8,75.6,82,RM,181cm,Right
478887,B. Ayala,23,Malta,Vaughan-Young,White-Flores (Bouvet Island (Bouvetoya)),€60.2M,€299K,89.3,33.7,61.6,28.6,82,RW,161cm,Left
290577,Jeremy Cisneros,23,Dominica,FC Barcelona,"King, Chandler and Taylor (Mali)",€48.2M,€273K,83.3,77.8,44.9,53.4,82,RM,174cm,Left
995226,William Tanner,31,Malta,"Moore, Porter and Oliver",Premier League (England),€53.3M,€286K,15.1,81.0,81.7,61.2,82,CF,197cm,Right
454723,Francis,41,Honduras,"Blair, Strickland and Perry",Premier League (England),€53.6M,€262K,40.6,74.2,64.9,84.5,82,GK,200cm,Right
606471,M. Patterson,30,Vanuatu,Cunningham-Roberts,Premier League (England),€48M,€250K,92.9,37.2,46.4,22.9,81,LM,162cm,Left
303898,J. Jones,21,Christmas Island,Washington Group,"Valdez, Lee and Moore (Vanuatu)",€41.8M,€233K,85.4,32.0,69.5,37.5,81,RWB,205cm,Left
803759,R. West,22,Bouvet Island (Bouvetoya),Johnson PLC,White-Flores (Bouvet Island (Bouvetoya)),€42.7M,€269K,87.8,19.2,60.0,19.1,81,RW,154cm,Left
910495,J. Pierce,31,Dominica,"Brown, Peterson and Davis",Premier League (England),€46.8M,€233K,57.6,84.2,22.1,69.7,81,RM,152cm,Left
787970,X. Neal,30,Honduras,Levy Group,"King, Chandler and Taylor (Mali)",€46M,€232K,91.7,28.9,46.5,50.8,81,RWB,150cm,Left
616483,B. Nichols,25,Vanuatu,Paris Saint Germain,Premier League (England),€52.3M,€231K,38.4,48.1,84.3,72.4,81,RW,159cm,Right
272633,John Estrada,22,Dominica,Williams-Flynn,Premier League (England),€37.5M,€226K,82.7,76.5,52.1,62.0,81,LM,201cm,Left
133907,A. Washington,25,Sudan,Carter Ltd,Premier League (England),€38.6M,€221K,68.1,85.6,34.6,56.8,81,RM,199cm,Right
256987,M. Clay,23,French Polynesia,Johnson PLC,White-Flores (Bouvet Island (Bouvetoya)),€34.4M,€230K,72.3,79.9,34.1,81.3,81,RM,157cm,Left
838884,R. Morris,26,Sudan,Harris-Peterson,Premier League (England),€32.8M,€215K,64.8,84.2,16.8,71.3,81,CAM,175cm,Left
790111,B. Kennedy,36,France,Sanchez Inc,"King, Chandler and Taylor (Mali)",€27.8M,€233K,89.3,29.3,56.4,17.3,81,RB,192cm,Left
880347,A. Harris,32,Dominica,Taylor-Le,Orozco-Sosa (Christmas Island),€38.6M,€211K,89.9,56.1,35.4,34.6,81,RW,198cm,Left
487182,M. Atkins,22,French Polynesia,Li and Sons,Coleman-Williams (Mali),€27.5M,€217K,82.9,72.1,48.9,75.0,81,CDM,175cm,Left
180737,S. Roach,20,Vanuatu,Cunningham-Roberts,Premier League (England),€24.9M,€209K,25.5,48.7,90.0,49.8,80,RWB,210cm,Right
107020,P. Cook,31,French Polynesia,Smith-Mcgee,Coleman-Williams (Mali),€25.4M,€205K,78.1,80.2,42.6,43.7,80,CM,188cm,Left
385607,David Jr.,46,Vanuatu,Douglas LLC,Li Inc (Christmas Island),€26.7M,€208K,17.7,51.2,84.5,68.5,80,ST,201cm,Right
746614,J. Sims,22,Mali,Johnson PLC,White-Flores (Bouvet Island (Bouvetoya)),€25.7M,€220K,31.8,65.7,63.5,84.4,80,LWB,176cm,Right
681117,M. Blair,18,Honduras,Vaughan-Young,White-Flores (Bouvet Island (Bouvetoya)),€25.8M,€188K,58.5,87.1,33.5,58.9,80,RW,176cm,Left
17819,J. Montoya,23,French Polynesia,Levy Group,"King, Chandler and Taylor (Mali)",€18.7M,€200K,57.6,88.0,43.4,26.8,80,RM,182cm,Left
755241,B. Robinson,17,French Polynesia,"Blair, Strickland and Perry",Premier League (England),€20.5M,€180K,59.7,73.2,48.3,82.0,80,LWB,192cm,Left
411301,F. Mills,25,Vanuatu,Jones LLC,White-Flores (Bouvet Island (Bouvetoya)),€16.7M,€204K,89.7,52.1,29.0,24.2,80,LWB,200cm,Left
837306,D. Sullivan,26,Bouvet Island (Bouvetoya),Burgess and Sons,Orozco-Sosa (Christmas Island),€14M,€169K,51.0,40.5,89.9,7.5,80,LB,201cm,Left
968492,T. Shepherd,34,Malta,Walker Group,"Valdez, Lee and Moore (Vanuatu)",€14.3M,€173K,54.5,86.0,34.8,61.8,80,CDM,169cm,Left
