ID,Name,Age,Nationality,Team,League,Value,Wage,Attacking,Movement,Defending,Goalkeeping,Overall rating,Position,Height,Preferred foot
435023,Paul Suarez,25,Cook Islands,"Roberts, Murphy and Fields","Foster, Odom and Hill (Antigua and Barbuda)",€195.2M,€495K,91.3,51.2,90.8,63.2,91,RWB,174cm,Left
191635,P. Freeman,33,Norfolk Island,FC Barcelona,"Contreras, Winters and Odom (Greece)",€198.4M,€496K,90.7,46.7,90.8,62.2,91,RWB,170cm,Left
664416,Johnson,17,Greece,Johnston PLC,Premier League (England),€249.1M,€493K,91.7,85.6,43.6,26.2,90,RWB,152cm,Right
836492,Jeffrey Rodriguez,32,Zambia,"Hensley, Thomas and Perry",Premier League (England),€191.5M,€490K,84.2,73.9,92.4,27.5,90,RWB,192cm,Left
501287,Christopher Jr.,24,Zambia,Smith-Cook,Sanchez Group (Turks and Caicos Islands),€183.6M,€470K,93.3,82.1,58.2,28.8,90,RWB,210cm,Right
247892,R. Ramos,18,Belize,Johnston PLC,Premier League (England),€190.1M,€488K,44.6,86.4,47.3,90.9,90,CAM,166cm,Left
764472,W. Brown,31,Greece,Johnston PLC,Premier League (England),€178.6M,€473K,30.6,84.7,91.4,21.0,90,CF,151cm,Right
831320,D. Sawyer,30,Turks and Caicos Islands,"Roberts, Murphy and Fields","Foster, Odom and Hill (Antigua and Barbuda)",€198.1M,€484K,30.8,90.5,54.2,88.9,90,CAM,181cm,Left
388134,J. Wright,30,Norfolk Island,Liverpool,"Foster, Odom and Hill (Antigua and Barbuda)",€176.9M,€463K,93.6,76.2,34.5,30.0,90,RW,183cm,Right
312107,Smith,28,Antigua and Barbuda,"Myers, Patterson and Graham",Premier League (England),€174.9M,€464K,60.3,64.4,79.7,92.0,89,ST,185cm,Right
544736,G. Jackson,48,Cyprus,FC Bayern München,"Foster, Odom and Hill (Antigua and Barbuda)",€177.8M,€549K,61.9,33.0,83.9,90.9,89,ST,168cm,Right
