ID,Name,Age,Nationality,Team,League,Value,Wage,Attacking,Movement,Defending,Goalkeeping,Overall rating,Position,Height,Preferred foot
582658,B. Larson,24,Antigua and Barbuda,Campbell and Sons,"Pruitt, Petersen and Robbins (Bouvet Island (Bouvetoya))",€187M,€488K,93.1,91.3,72.3,70.0,93,ST,210cm,None
150038,J. Thomas,34,Kuwait,"Smith, Russell and King","Spencer, Johnson and Schwartz (French Polynesia)",€190.3M,€482K,93.4,90.3,56.9,69.9,93,ST,176cm,Ambidextrous
721019,Ward,34,Bouvet Island (Bouvetoya),"Scott, Clark and Murphy",Premier League (England),€187.2M,€494K,92.5,91.1,70.3,86.6,92,ST,193cm,None
607815,J. Herring,29,Brunei Darussalam,"Mccarthy, Stanton and Caldwell","Nguyen, Gill and Reed (Antigua and Barbuda)",€194.9M,€549K,87.8,77.0,91.3,89.6,91,ST,174cm,None
920444,D. Marshall,24,Holy See (Vatican City State),Santos-Newton,Brown-Hodges (French Polynesia),€186M,€481K,91.0,86.9,69.0,85.3,90,ST,156cm,Hands
566815,C. Kelly,25,El Salvador,Campbell and Sons,"Pruitt, Petersen and Robbins (Bouvet Island (Bouvetoya))",€245.7M,€461K,82.2,26.1,91.6,59.8,89,LW,158cm,Ambidextrous
526156,A. Chavez,28,Kuwait,Fox-Barber,Premier League (England),€182.4M,€477K,90.5,60.7,68.0,86.0,89,ST,167cm,Ambidextrous
330356,E. Abbott,25,Kuwait,Bass PLC,Premier League (England),€186.9M,€474K,90.1,87.3,38.1,42.9,89,CF,154cm,Ambidextrous
936885,Billy Jr.,20,Brunei Darussalam,Bailey Inc,Premier League (England),€181.4M,€457K,90.3,28.1,30.4,85.0,89,RWB,180cm,Ambidextrous
232795,H. Briggs,47,Kuwait,Smith-Dougherty,Premier League (England),€184.6M,€497K,88.0,75.1,89.4,61.9,89,ST,177cm,None
754137,R. Ayala,32,Kuwait,Turner Group,"Munoz, Wallace and Perez (El Salvador)",€177.7M,€459K,90.6,80.5,56.9,53.4,88,CF,182cm,Ambidextrous
918289,J. Benitez,33,Montserrat,Jimenez Inc,"Pruitt, Petersen and Robbins (Bouvet Island (Bouvetoya))",€180.8M,€442K,92.9,24.2,26.4,74.9,88,RWB,184cm,Hands
