ID,Name,Age,Nationality,Team,League,Value,Wage,Attacking,Movement,Defending,Goalkeeping,Overall rating,Position,Height,Preferred foot
795845,Kyle Maddox,30,Gibraltar,Smith-Howard,"Harvey, Goodwin and Shepard (Cyprus)",€193.5M,€547K,20.5,93.8,22.5,92.4,93,CB,189cm,Right
647808,A. Young,28,Vanuatu,Figueroa-Fox,Premier League (England),€246.5M,€489K,45.7,91.1,47.0,89.0,91,CB,200cm,Right
500579,Dustin Butler,44,Gibraltar,Paris Saint Germain,Johnson Group (Vanuatu),€191.9M,€493K,55.8,91.3,88.3,46.4,91,CDM,176cm,Right
697358,K. Scott,20,Greece,"Bennett, Patterson and Johnson","Wilson, Ramirez and Howe (Kenya)",€193.2M,€496K,67.9,93.9,84.0,62.4,91,CDM,199cm,Right
58529,Kurt Mills,32,Bahrain,White-Hoover,Premier League (England),€177.5M,€456K,28.9,81.9,48.7,93.8,91,CB,192cm,Right
928852,D. Benson,35,Vanuatu,Liverpool,Mckinney and Sons (Cambodia),€166.4M,€495K,36.3,91.5,84.3,76.8,91,RW,179cm,Right
716258,G. Wade,29,Cyprus,"Briggs, Hahn and Hall",Premier League (England),€190.6M,€455K,50.2,93.4,65.8,78.2,90,CDM,164cm,Right
893270,D. Le,21,Cyprus,Steele Group,Premier League (England),€169.1M,€478K,81.5,63.7,57.6,91.8,89,CM,166cm,Right
68117,J. Russell,28,French Southern Territories,"Kaiser, Mccoy and Rodriguez",Premier League (England),€165.8M,€450K,82.5,76.1,71.2,91.3,89,CM,200cm,Right
869022,Eric Jr.,27,Gibraltar,Hughes-Brown,Premier League (England),€162.8M,€452K,72.9,93.1,35.8,13.8,88,GK,197cm,Left
599356,C. Baker,55,Greece,Guzman and Sons,"Wilson, Ramirez and Howe (Kenya)",€180.4M,€452K,57.6,89.8,16.4,84.3,88,CB,163cm,Right
518877,C. Gordon,35,Kenya,"Parks, Doyle and Thompson",Premier League (England),€162.5M,€450K,91.8,70.1,77.7,76.4,88,CM,187cm,Right
650027,C. West,35,El Salvador,Jacobs Inc,Mckinney and Sons (Cambodia),€163M,€466K,53.4,49.8,93.8,69.7,88,CF,155cm,Right
421278,Ward,20,Cambodia,Parker-Williams,Premier League (England),€162.1M,€444K,50.1,93.3,29.4,74.0,88,CB,201cm,Right
855781,Thomas Jr.,20,Vanuatu,Jacobs Inc,Mckinney and Sons (Cambodia),€158.6M,€445K,75.4,92.8,43.5,18.3,88,GK,209cm,Left
467465,E. Harris,31,Greece,Manchester United,Mckinney and Sons (Cambodia),€160.8M,€443K,40.6,89.2,34.1,81.0,88,CDM,187cm,Right
163844,D. Long,23,Vanuatu,"Briggs, Hahn and Hall",Premier League (England),€160M,€431K,81.1,67.6,66.0,89.5,87,CM,208cm,Right
74661,J. Porter,27,Vanuatu,"Bennett, Patterson and Johnson","Wilson, Ramirez and Howe (Kenya)",€154M,€439K,79.6,75.7,77.1,90.1,87,CM,178cm,Right
157988,S. Thompson,22,French Southern Territories,Fowler-Martinez,"Harvey, Goodwin and Shepard (Cyprus)",€158.1M,€427K,79.4,76.3,85.2,87.8,87,CM,188cm,Right
413060,W. Morgan,54,Vanuatu,Davis PLC,Huff-Mathews (El Salvador),€153M,€434K,64.9,92.9,68.9,59.3,87,CDM,162cm,Right
